日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/12/02,"25,516,807","7,844,458,306",307.00,308.00,306.50,307.50,+2.50,"8,465"
108/12/03,"27,686,319","8,472,595,177",305.00,307.00,305.00,307.00,-0.50,"9,206"
108/12/04,"34,911,686","10,652,239,802",305.00,306.00,304.00,306.00,-1.00,"9,989"
108/12/05,"39,349,842","12,240,671,524",309.00,312.00,309.00,312.00,+6.00,"13,587"
108/12/06,"18,402,703","5,771,010,050",315.00,316.00,311.00,313.00,+1.00,"8,974"
108/12/09,"23,556,081","7,433,484,496",314.00,316.50,314.00,316.00,+3.00,"10,583"
108/12/10,"20,847,594","6,540,475,540",315.00,315.50,312.50,313.50,-2.50,"8,702"
108/12/11,"34,329,148","10,866,410,212",314.00,319.00,313.00,319.00,+5.50,"11,689"
108/12/12,"52,801,851","17,446,169,339",325.00,334.50,324.00,331.50,+12.50,"22,555"
108/12/13,"60,843,939","20,697,194,061",340.00,343.00,338.00,339.00,+7.50,"23,025"
108/12/16,"48,340,188","16,272,523,200",336.50,338.50,336.00,336.00,-3.00,"16,938"
108/12/17,"41,428,458","14,153,896,438",335.00,345.00,335.00,345.00,+9.00,"16,808"
108/12/18,"42,486,841","14,594,689,501",341.50,345.00,341.50,344.50,-0.50,"15,836"
108/12/19,"55,667,012","18,774,880,620",340.00,342.00,335.00,335.00,X0.00,"28,105"
108/12/20,"86,280,459","28,483,237,354",332.00,333.00,328.50,329.00,-6.00,"28,112"
108/12/23,"26,911,340","8,923,609,754",329.50,334.00,329.50,334.00,+5.00,"12,310"
108/12/24,"13,783,907","4,591,661,991",334.00,334.50,332.00,332.00,-2.00,"7,887"
108/12/25,"12,262,954","4,075,131,136",332.00,334.50,331.00,333.00,+1.00,"7,597"
108/12/26,"11,427,884","3,803,665,702",333.00,334.00,331.50,333.00,0.00,"6,439"
108/12/27,"16,677,806","5,624,251,712",335.00,338.00,335.00,338.00,+5.00,"8,660"
108/12/30,"21,591,263","7,270,827,164",338.00,339.00,334.00,334.50,-3.50,"10,468"
108/12/31,"22,950,517","7,614,538,961",331.00,333.50,331.00,331.00,-3.50,"12,253"
