日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/04/01,"34,544,879","5,490,320,944",161.00,161.00,157.50,158.50,-3.50,"10,001"
105/04/06,"63,133,315","9,740,564,255",155.50,156.00,153.50,153.50,-5.00,"19,206"
105/04/07,"35,933,073","5,527,003,723",155.00,155.00,152.50,154.50,+1.00,"10,086"
105/04/08,"42,324,696","6,638,324,522",154.00,158.00,154.00,157.50,+3.00,"12,800"
105/04/11,"23,189,461","3,653,174,233",156.00,159.00,155.50,158.50,+1.00,"6,917"
105/04/12,"14,877,049","2,355,629,198",157.50,159.50,157.50,158.50,0.00,"4,707"
105/04/13,"40,333,113","6,494,549,624",160.00,162.00,159.50,161.50,+3.00,"12,488"
105/04/14,"31,377,056","5,048,472,016",162.00,162.50,160.00,161.50,0.00,"10,380"
105/04/15,"50,339,512","7,971,481,408",157.00,160.00,156.00,159.50,-2.00,"17,202"
105/04/18,"20,876,425","3,294,127,620",158.00,158.50,157.50,158.00,-1.50,"7,888"
105/04/19,"27,622,018","4,378,113,806",160.00,161.00,157.00,157.50,-0.50,"9,884"
105/04/20,"43,418,112","6,743,768,418",157.50,158.00,154.00,154.00,-3.50,"16,130"
105/04/21,"30,419,233","4,748,320,930",156.00,157.00,154.00,157.00,+3.00,"11,654"
105/04/22,"29,237,052","4,585,332,483",155.50,158.00,155.00,156.50,-0.50,"6,485"
105/04/25,"14,669,483","2,304,985,871",156.50,157.50,156.00,157.50,+1.00,"5,007"
105/04/26,"18,539,344","2,921,600,608",156.50,158.50,156.50,158.00,+0.50,"5,208"
105/04/27,"36,967,022","5,787,771,232",156.00,157.50,155.50,156.50,-1.50,"6,783"
105/04/28,"49,282,820","7,596,743,626",157.50,158.00,153.00,153.00,-3.50,"15,032"
105/04/29,"75,959,754","11,394,504,924",151.00,151.00,149.00,150.00,-3.00,"18,838"
