日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/07/01,"29,685,342","9,400,765,756",315.00,318.00,314.00,317.50,+4.50,"15,617"
109/07/02,"37,789,178","12,119,073,560",319.00,322.00,318.00,322.00,+4.50,"18,355"
109/07/03,"55,656,987","18,280,314,743",327.00,330.50,326.50,329.50,+7.50,"30,235"
109/07/06,"57,256,220","19,200,718,243",332.50,338.00,332.00,338.00,+8.50,"31,866"
109/07/07,"59,046,323","20,143,258,406",343.50,346.00,338.00,338.50,+0.50,"32,076"
109/07/08,"33,813,218","11,522,915,649",337.50,342.50,337.50,341.00,+2.50,"16,673"
109/07/09,"37,410,376","12,912,747,970",346.00,347.00,343.00,345.00,+4.00,"20,205"
109/07/10,"60,902,108","21,298,923,681",352.50,353.00,345.50,348.50,+3.50,"32,227"
109/07/13,"49,459,523","17,425,372,488",351.00,354.50,350.50,354.50,+6.00,"23,217"
109/07/14,"63,030,150","22,602,878,292",355.00,364.00,354.50,363.50,+9.00,"30,996"
109/07/15,"75,105,362","27,486,789,803",366.00,370.00,361.00,363.00,-0.50,"37,607"
109/07/16,"68,582,512","24,506,038,172",359.00,361.00,353.50,357.50,-5.50,"35,598"
109/07/17,"66,403,485","24,244,495,853",361.00,369.00,360.00,367.00,+9.50,"36,729"
109/07/20,"44,940,238","16,487,970,674",370.00,370.00,362.50,366.00,-1.00,"23,335"
109/07/21,"64,440,128","24,491,627,162",372.50,387.00,371.50,383.00,+17.00,"40,266"
109/07/22,"43,959,670","16,844,625,030",381.00,386.00,379.00,384.00,+1.00,"25,530"
109/07/23,"45,397,282","17,302,637,512",382.00,383.00,379.00,381.50,-2.50,"22,916"
109/07/24,"90,988,734","35,368,857,726",390.00,395.00,382.00,386.00,+4.50,"45,099"
109/07/27,"103,315,640","43,637,877,952",420.50,424.50,416.50,424.50,+38.50,"49,294"
109/07/28,"172,157,746","77,804,668,620",464.00,466.50,428.50,435.00,+10.50,"92,239"
109/07/29,"88,641,166","37,649,278,004",428.00,431.50,419.50,422.00,-13.00,"53,111"
109/07/30,"69,936,949","30,329,225,735",436.50,441.00,428.50,434.00,+12.00,"36,627"
109/07/31,"50,484,674","21,567,922,126",426.00,432.00,425.50,425.50,-8.50,"27,653"
