日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/03/01,"84,618,121","6,003,532,203",70.00,71.80,70.00,71.40,+0.90,"15,496"
100/03/02,"53,047,407","3,745,323,697",70.80,71.00,70.40,70.40,-1.00,"12,752"
100/03/03,"59,498,499","4,214,044,381",70.10,71.60,70.10,70.80,+0.40,"10,928"
100/03/04,"60,659,920","4,348,797,572",71.50,72.00,71.30,71.80,+1.00,"11,646"
100/03/07,"30,172,470","2,149,438,070",71.60,71.70,70.90,70.90,-0.90,"7,613"
100/03/08,"55,818,519","3,982,273,270",70.50,71.80,70.50,71.50,+0.60,"9,129"
100/03/09,"46,796,528","3,350,255,428",72.20,72.20,71.10,71.40,-0.10,"7,702"
100/03/10,"64,180,088","4,539,678,068",72.10,72.10,70.10,70.50,-0.90,"13,650"
100/03/11,"52,600,534","3,687,666,814",70.00,70.60,69.50,70.00,-0.50,"12,715"
100/03/14,"48,041,338","3,354,385,405",70.30,70.50,69.10,70.30,+0.30,"10,839"
100/03/15,"117,025,324","7,953,678,108",70.00,70.10,66.20,68.00,-2.30,"26,883"
100/03/16,"62,389,483","4,274,786,011",68.80,69.10,68.10,68.50,+0.50,"12,755"
100/03/17,"105,442,287","7,033,491,536",66.80,67.50,65.70,67.40,-1.10,"22,945"
100/03/18,"55,721,233","3,780,251,570",67.80,68.40,67.20,68.30,+0.90,"13,797"
100/03/21,"36,534,983","2,510,013,669",68.30,69.10,68.00,69.00,+0.70,"9,293"
100/03/22,"34,736,830","2,393,692,119",69.50,69.50,68.40,68.60,-0.40,"8,792"
100/03/23,"31,238,583","2,142,998,527",69.10,69.10,68.10,68.70,+0.10,"8,969"
100/03/24,"44,747,838","3,111,389,809",69.10,70.10,69.00,69.40,+0.70,"10,271"
100/03/25,"51,712,263","3,656,021,795",70.40,71.20,70.00,71.20,+1.80,"14,870"
100/03/28,"31,030,915","2,197,248,591",70.60,71.00,70.30,71.00,-0.20,"8,150"
100/03/29,"34,871,283","2,468,543,490",70.60,71.20,70.40,70.80,-0.20,"8,045"
100/03/30,"60,975,449","4,290,358,805",70.30,70.80,70.00,70.30,-0.50,"11,251"
100/03/31,"46,429,498","3,272,055,557",71.00,71.00,70.00,70.60,+0.30,"7,943"
