日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/08/01,"41,138,861","2,984,412,089",72.00,72.80,72.00,72.60,+0.60,"9,646"
100/08/02,"33,521,052","2,399,941,256",72.00,72.10,71.20,71.40,-1.20,"7,851"
100/08/03,"46,025,696","3,226,551,033",70.10,70.50,69.80,70.10,-1.30,"11,372"
100/08/04,"45,103,688","3,162,508,320",69.60,70.70,69.60,70.00,-0.10,"10,275"
100/08/05,"89,690,635","6,013,753,980",66.00,68.00,66.00,66.60,-3.40,"22,333"
100/08/08,"97,536,001","6,426,603,066",66.00,67.40,64.00,65.20,-1.40,"22,330"
100/08/09,"116,036,463","7,354,968,530",62.50,65.10,62.20,63.30,-1.90,"25,582"
100/08/10,"109,804,248","7,206,636,534",65.10,67.00,65.00,65.80,+2.50,"21,763"
100/08/11,"54,377,640","3,571,174,180",64.60,66.80,64.00,66.40,+0.60,"15,680"
100/08/12,"64,348,977","4,253,027,242",67.20,67.60,65.10,65.10,-1.30,"14,567"
100/08/15,"40,240,365","2,675,866,137",66.90,66.90,65.90,66.80,+1.70,"9,150"
100/08/16,"39,029,009","2,585,577,850",66.80,66.80,66.00,66.00,-0.80,"8,534"
100/08/17,"35,881,176","2,360,049,216",66.00,66.20,65.30,65.80,-0.20,"8,105"
100/08/18,"73,320,125","4,695,617,230",65.80,65.80,63.30,64.40,-1.40,"16,649"
100/08/19,"49,269,207","3,119,349,158",63.10,63.90,63.00,63.90,-0.50,"11,160"
100/08/22,"46,371,719","2,997,433,435",63.60,65.50,63.00,65.00,+1.10,"11,040"
100/08/23,"46,548,145","3,093,697,242",65.00,67.10,65.00,66.80,+1.80,"13,627"
100/08/24,"50,480,441","3,380,050,126",67.70,67.70,66.40,67.50,+0.70,"11,566"
100/08/25,"30,883,139","2,074,112,391",67.40,67.60,66.40,67.00,-0.50,"8,297"
100/08/26,"40,513,405","2,750,768,446",67.10,68.30,67.00,67.90,+0.90,"11,534"
100/08/29,"38,635,070","2,686,589,000",68.60,69.90,68.10,69.40,+1.50,"11,936"
100/08/30,"33,757,478","2,332,283,886",70.30,70.30,68.60,69.00,-0.40,"8,525"
100/08/31,"47,789,802","3,266,971,812",69.10,69.40,67.80,69.40,+0.40,"13,887"
