日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/07/02,"33,496,442","7,257,081,470",218.50,219.00,214.00,214.00,-2.50,"8,508"
107/07/03,"28,663,220","6,173,115,899",215.50,218.00,213.50,214.50,+0.50,"7,758"
107/07/04,"15,359,295","3,324,927,032",217.00,217.50,215.50,216.00,+1.50,"5,434"
107/07/05,"18,225,416","3,904,832,940",214.00,215.00,213.00,214.50,-1.50,"5,581"
107/07/06,"31,344,962","6,779,063,394",217.50,217.50,215.00,217.00,+2.50,"8,620"
107/07/09,"41,165,793","9,100,880,393",219.50,223.00,218.50,221.50,+4.50,"14,795"
107/07/10,"20,196,957","4,498,264,914",223.00,224.00,222.00,222.00,+0.50,"6,922"
107/07/11,"19,854,690","4,355,547,100",220.00,220.00,218.00,220.00,-2.00,"7,437"
107/07/12,"23,806,051","5,246,628,771",218.00,222.00,218.00,220.50,+0.50,"7,885"
107/07/13,"30,419,311","6,799,894,334",222.50,224.50,222.50,224.50,+4.00,"11,723"
107/07/16,"16,107,254","3,612,296,896",224.50,225.00,223.50,223.50,-1.00,"6,321"
107/07/17,"22,554,436","5,003,028,272",222.50,223.50,221.00,221.50,-2.00,"8,636"
107/07/18,"45,802,658","10,221,407,834",223.00,224.00,222.00,223.00,+1.50,"12,139"
107/07/19,"43,976,216","9,930,715,930",225.50,227.00,224.50,224.50,+1.50,"12,076"
107/07/20,"103,652,023","24,367,904,428",235.00,237.50,233.00,237.50,+13.00,"39,544"
107/07/23,"52,269,877","12,621,500,480",239.00,245.00,238.50,241.00,+3.50,"19,777"
107/07/24,"27,468,267","6,599,675,515",240.00,241.50,238.50,241.00,0.00,"10,574"
107/07/25,"21,530,312","5,173,924,310",239.00,241.00,239.00,240.50,-0.50,"8,491"
107/07/26,"30,856,388","7,435,261,120",241.00,242.50,239.50,241.00,+0.50,"10,235"
107/07/27,"27,129,646","6,605,479,210",242.00,244.50,241.00,244.50,+3.50,"12,493"
107/07/30,"22,803,730","5,585,710,909",244.50,245.50,244.00,245.50,+1.00,"9,953"
107/07/31,"28,202,542","6,912,550,610",243.50,246.00,242.00,246.00,+0.50,"9,460"
