日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
111/07/01,"72,597,018","33,459,624,760",471.50,474.00,452.50,453.50,-22.50,"172,267"
111/07/04,"61,206,245","27,225,872,277",443.00,451.50,440.00,440.00,-13.50,"96,760"
111/07/05,"55,469,884","24,538,415,224",449.50,451.50,433.00,446.00,+6.00,"70,715"
111/07/06,"42,156,925","18,556,660,847",442.00,447.50,435.00,435.50,-10.50,"59,018"
111/07/07,"50,984,110","22,992,311,966",442.00,459.00,438.50,457.50,+22.00,"56,227"
111/07/08,"39,134,398","18,251,251,558",470.00,470.50,461.50,467.00,+9.50,"46,039"
111/07/11,"22,930,675","10,673,806,551",468.00,470.50,461.00,462.00,-5.00,"25,631"
111/07/12,"24,155,935","10,932,798,847",458.00,458.00,449.50,449.50,-12.50,"34,431"
111/07/13,"48,134,139","22,639,696,871",470.50,473.00,466.00,470.50,+21.00,"48,964"
111/07/14,"34,014,188","16,045,789,881",466.00,477.50,463.00,475.00,+4.50,"36,454"
111/07/15,"56,039,339","27,285,128,552",481.00,494.00,477.00,492.50,+17.50,"63,691"
111/07/18,"40,797,601","20,142,703,483",495.50,498.50,488.50,495.50,+3.00,"42,574"
111/07/19,"20,554,247","10,063,256,350",487.50,493.00,486.50,491.00,-4.50,"25,035"
111/07/20,"36,862,724","18,330,197,370",502.00,503.00,491.50,495.00,+4.00,"40,233"
111/07/21,"23,893,063","11,887,266,420",496.00,501.00,494.00,501.00,+6.00,"23,039"
111/07/22,"26,904,474","13,525,083,791",505.00,505.00,500.00,503.00,+2.00,"26,122"
111/07/25,"16,803,972","8,402,110,298",500.00,503.00,498.00,499.50,-3.50,"17,230"
111/07/26,"19,524,143","9,665,183,112",499.50,499.50,491.00,495.00,-4.50,"29,293"
111/07/27,"18,411,136","9,144,660,659",494.00,502.00,491.00,502.00,+7.00,"20,351"
111/07/28,"35,020,547","17,665,645,632",509.00,509.00,499.00,501.00,-1.00,"31,274"
111/07/29,"30,632,627","15,571,856,556",508.00,510.00,504.00,509.00,+8.00,"24,762"
