日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/10/01,"38,173,594","3,384,611,328",89.20,89.20,88.30,88.90,-0.90,"8,934"
101/10/02,"35,734,271","3,192,851,647",89.20,89.80,88.90,89.60,+0.70,"6,356"
101/10/03,"32,589,245","2,921,834,923",89.60,89.90,89.30,89.80,+0.20,"7,271"
101/10/04,"39,780,768","3,586,440,559",89.90,90.60,89.50,90.60,+0.80,"10,858"
101/10/05,"42,175,189","3,837,331,745",91.00,91.30,90.40,91.00,+0.40,"9,903"
101/10/08,"40,762,655","3,649,042,097",91.00,91.00,89.00,89.10,-1.90,"9,458"
101/10/09,"61,216,255","5,366,535,777",87.20,88.50,87.10,87.10,-2.00,"15,175"
101/10/11,"77,901,683","6,639,961,233",85.10,85.70,84.80,85.50,-1.60,"16,816"
101/10/12,"24,739,631","2,125,552,996",85.60,86.30,85.30,86.30,+0.80,"7,531"
101/10/15,"19,652,476","1,688,835,188",86.10,86.40,85.40,86.40,+0.10,"5,790"
101/10/16,"29,927,964","2,605,642,551",86.70,87.50,86.70,87.50,+1.10,"8,318"
101/10/17,"35,886,090","3,129,200,403",87.80,88.00,86.50,87.40,-0.10,"11,696"
101/10/18,"23,090,340","2,022,320,120",87.00,88.20,87.00,88.10,+0.70,"6,779"
101/10/19,"27,673,474","2,398,661,445",86.20,87.30,86.20,86.70,-1.40,"7,739"
101/10/22,"21,235,789","1,824,506,814",86.30,86.30,85.60,86.00,-0.70,"6,010"
101/10/23,"16,192,754","1,390,372,758",85.90,86.30,85.60,85.70,-0.30,"4,900"
101/10/24,"30,208,483","2,592,332,070",85.10,86.40,85.10,85.40,-0.30,"7,746"
101/10/25,"39,418,993","3,351,045,905",85.40,85.60,84.50,84.80,-0.60,"11,631"
101/10/26,"68,297,593","5,948,363,091",86.50,88.30,86.30,87.30,+2.50,"16,865"
101/10/29,"37,746,925","3,334,640,360",88.30,89.10,87.60,88.10,+0.80,"10,906"
101/10/30,"30,349,208","2,684,851,877",88.80,89.00,87.70,88.00,-0.10,"8,727"
101/10/31,"26,035,534","2,302,952,644",88.00,88.80,87.90,88.70,+0.70,"6,833"
