日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/07/01,"51,935,015","5,643,988,850",109.00,109.50,108.00,108.00,-3.00,"14,947"
102/07/02,"44,982,283","4,926,391,907",109.00,110.00,108.50,110.00,+2.00,"12,114"
102/07/03,"44,740,088","4,763,771,416",107.00,107.00,105.50,107.00,X0.00,"11,083"
102/07/04,"24,500,705","2,612,823,435",106.50,107.00,106.00,107.00,0.00,"7,185"
102/07/05,"28,276,621","3,076,586,844",107.50,109.50,107.00,109.00,+2.00,"8,054"
102/07/08,"32,770,668","3,465,016,640",107.00,108.00,104.50,105.00,-4.00,"8,927"
102/07/09,"35,511,970","3,723,458,270",104.50,106.50,103.50,106.00,+1.00,"7,985"
102/07/10,"22,082,402","2,339,157,112",104.50,107.00,104.50,106.00,0.00,"6,180"
102/07/11,"56,918,428","6,191,867,732",107.50,109.50,107.50,109.50,+3.50,"13,597"
102/07/12,"31,046,000","3,400,554,500",109.50,110.00,108.50,110.00,+0.50,"8,347"
102/07/15,"33,373,340","3,638,316,428",108.50,109.50,108.00,109.50,-0.50,"7,527"
102/07/16,"35,961,041","3,873,701,928",108.50,109.00,107.00,108.00,-1.50,"7,121"
102/07/17,"40,121,705","4,346,512,130",108.00,109.00,107.00,109.00,+1.00,"7,538"
102/07/18,"53,223,397","5,664,708,225",107.50,108.00,105.50,105.50,-3.50,"10,862"
102/07/19,"123,330,486","12,202,689,402",99.40,99.70,98.20,98.20,-7.30,"33,783"
102/07/22,"88,048,437","8,606,772,405",98.00,98.40,96.90,97.00,-1.20,"23,948"
102/07/23,"85,595,131","8,570,434,000",98.50,101.50,98.50,100.00,+3.00,"20,652"
102/07/24,"58,355,933","5,938,843,166",100.50,103.00,100.00,102.00,+2.00,"13,201"
102/07/25,"37,559,307","3,849,460,654",102.00,103.50,101.00,102.50,+0.50,"9,555"
102/07/26,"31,817,666","3,249,114,932",103.00,103.00,101.00,102.50,0.00,"7,680"
102/07/29,"38,334,123","3,858,681,300",100.00,101.50,100.00,100.00,-2.50,"9,559"
102/07/30,"33,871,602","3,442,691,070",100.50,102.50,100.50,102.00,+2.00,"8,756"
102/07/31,"36,997,795","3,780,910,590",101.50,103.00,101.00,102.50,+0.50,"7,128"
