日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/12/01,"50,115,832","7,018,698,480",139.00,142.00,138.50,140.00,-1.50,"10,157"
103/12/02,"54,781,433","7,590,847,994",139.50,139.50,137.50,137.50,-2.50,"10,491"
103/12/03,"40,184,369","5,545,743,422",137.50,139.00,136.50,138.00,+0.50,"8,120"
103/12/04,"28,276,455","3,935,004,245",139.00,140.00,138.50,139.00,+1.00,"5,776"
103/12/05,"29,431,871","4,053,430,541",138.50,139.50,137.00,137.50,-1.50,"9,981"
103/12/08,"19,854,469","2,733,903,222",138.00,138.50,137.00,138.00,+0.50,"6,184"
103/12/09,"31,926,886","4,410,027,018",138.00,139.00,137.50,138.00,0.00,"6,676"
103/12/10,"39,845,261","5,453,042,098",138.00,139.00,136.00,136.00,-2.00,"10,748"
103/12/11,"41,669,260","5,634,712,500",135.00,136.00,134.50,134.50,-1.50,"9,443"
103/12/12,"31,504,393","4,253,680,055",135.00,136.00,134.50,135.00,+0.50,"7,465"
103/12/15,"45,196,692","6,123,590,832",134.50,136.50,134.50,136.00,+1.00,"8,533"
103/12/16,"41,273,420","5,519,760,280",134.50,135.50,133.00,133.00,-3.00,"10,345"
103/12/17,"84,670,250","11,100,215,420",133.00,133.00,130.00,130.50,-2.50,"18,863"
103/12/18,"51,896,344","6,846,354,408",132.00,133.00,131.00,131.50,+1.00,"11,210"
103/12/19,"44,591,655","6,082,343,984",134.50,138.00,134.00,138.00,+6.50,"15,558"
103/12/22,"34,995,859","4,843,397,632",137.50,140.00,137.00,138.50,+0.50,"9,339"
103/12/23,"19,157,682","2,646,448,245",139.00,140.00,137.00,137.50,-1.00,"6,678"
103/12/24,"16,722,021","2,300,669,398",136.00,138.00,136.00,138.00,+0.50,"4,405"
103/12/25,"7,392,192","1,015,532,329",137.00,138.00,137.00,137.50,-0.50,"1,860"
103/12/26,"13,183,543","1,817,851,477",138.00,139.00,137.00,139.00,+1.50,"3,404"
103/12/27,"4,823,202","666,171,960",139.00,139.00,137.50,138.50,-0.50,"1,195"
103/12/29,"35,075,381","4,920,594,840",138.00,141.00,138.00,141.00,+2.50,"11,085"
103/12/30,"23,590,171","3,300,430,060",141.00,141.50,139.00,140.00,-1.00,"7,579"
103/12/31,"18,351,769","2,570,413,160",139.00,141.00,139.00,141.00,+1.00,"5,953"
