日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/02/01,"70,161,939","42,004,241,697",595.00,612.00,587.00,611.00,+20.00,"81,346"
110/02/02,"80,724,207","50,938,461,582",629.00,638.00,622.00,632.00,+21.00,"82,687"
110/02/03,"59,763,227","37,926,170,035",638.00,642.00,630.00,630.00,-2.00,"56,515"
110/02/04,"47,547,873","29,765,963,971",626.00,632.00,620.00,627.00,-3.00,"44,668"
110/02/05,"57,350,831","36,435,290,641",638.00,641.00,631.00,632.00,+5.00,"51,140"
110/02/17,"115,578,402","76,728,732,025",663.00,668.00,660.00,663.00,+31.00,"91,925"
110/02/18,"54,520,341","36,024,245,089",664.00,665.00,656.00,660.00,-3.00,"49,914"
110/02/19,"51,651,844","33,676,514,428",656.00,657.00,647.00,652.00,-8.00,"63,171"
110/02/22,"39,512,078","25,885,948,680",660.00,662.00,650.00,650.00,-2.00,"47,116"
110/02/23,"52,868,029","33,779,796,222",641.00,643.00,633.00,641.00,-9.00,"73,349"
110/02/24,"80,010,637","50,333,904,697",627.00,636.00,625.00,625.00,-16.00,"138,264"
110/02/25,"45,279,276","28,634,410,089",636.00,636.00,628.00,635.00,+10.00,"46,506"
110/02/26,"137,933,162","84,194,194,399",611.00,618.00,606.00,606.00,-29.00,"212,428"
