日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/07/02,"64,377,033","5,332,945,529",81.50,83.70,81.50,83.30,+2.00,"15,754"
101/07/03,"60,850,415","5,126,362,930",83.60,84.90,83.40,84.20,+0.90,"16,823"
101/07/04,"44,220,683","3,605,551,244",82.10,82.10,81.20,81.20,X0.00,"12,038"
101/07/05,"28,556,444","2,314,621,038",82.00,82.00,80.70,81.00,-0.20,"7,215"
101/07/06,"38,187,671","3,078,338,652",81.00,81.00,80.10,80.90,-0.10,"6,451"
101/07/09,"45,060,759","3,605,865,720",79.90,80.30,79.60,80.00,-0.90,"10,215"
101/07/10,"37,141,829","2,941,486,033",79.40,79.90,78.60,79.10,-0.90,"10,809"
101/07/11,"59,419,785","4,631,169,475",78.10,78.30,77.40,78.10,-1.00,"18,299"
101/07/12,"69,235,096","5,287,047,721",77.50,77.50,75.70,75.70,-2.40,"23,778"
101/07/13,"52,310,641","3,949,873,323",74.90,76.00,74.50,75.80,+0.10,"13,639"
101/07/16,"41,994,534","3,183,841,769",76.30,76.30,75.50,75.50,-0.30,"9,414"
101/07/17,"51,879,713","3,881,908,383",74.50,75.20,74.50,74.80,-0.70,"12,607"
101/07/18,"38,710,559","2,902,077,205",75.00,75.30,74.80,74.80,0.00,"8,401"
101/07/19,"62,113,192","4,805,417,749",76.80,78.00,76.80,77.50,+2.70,"16,410"
101/07/20,"49,932,861","3,822,073,597",76.40,77.00,76.20,76.70,-0.80,"10,779"
101/07/23,"57,536,450","4,279,479,731",75.10,75.10,73.80,74.30,-2.40,"17,149"
101/07/24,"39,973,144","2,978,392,600",74.30,74.80,74.20,74.80,+0.50,"9,278"
101/07/25,"72,480,832","5,425,812,616",75.00,75.20,74.40,74.60,-0.20,"9,457"
101/07/26,"47,155,795","3,584,528,109",75.70,76.70,75.20,76.30,+1.70,"12,890"
101/07/27,"73,460,029","5,755,817,625",77.90,79.40,77.20,79.30,+3.00,"21,866"
101/07/30,"51,381,522","4,085,851,694",80.00,80.40,78.80,79.00,-0.30,"13,157"
101/07/31,"68,248,506","5,481,799,912",78.50,81.00,78.50,81.00,+2.00,"16,521"
