日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
99/11/01,"76,412,451","4,844,601,716",63.40,63.50,63.00,63.50,+0.70,"16,674"
99/11/02,"24,422,860","1,544,655,880",63.00,63.40,63.00,63.30,-0.20,"8,113"
99/11/03,"45,944,910","2,925,816,274",63.50,64.00,63.30,63.90,+0.60,"12,042"
99/11/04,"32,789,288","2,092,387,807",63.90,64.10,63.60,63.90,0.00,"11,096"
99/11/05,"44,439,457","2,853,065,105",64.50,64.60,63.80,64.20,+0.30,"12,995"
99/11/08,"25,993,414","1,646,648,272",64.20,64.20,63.10,63.30,-0.90,"9,057"
99/11/09,"25,859,736","1,646,238,339",63.30,64.00,63.10,64.00,+0.70,"9,060"
99/11/10,"40,350,878","2,582,636,832",64.00,64.30,63.70,64.20,+0.20,"8,993"
99/11/11,"31,729,995","2,026,479,596",63.90,64.20,63.70,63.70,-0.50,"9,432"
99/11/12,"29,717,715","1,881,294,945",63.60,64.00,63.00,63.00,-0.70,"8,334"
99/11/15,"27,654,865","1,763,056,334",63.80,64.00,63.20,63.90,+0.90,"7,637"
99/11/16,"57,574,940","3,709,785,040",64.30,64.70,64.10,64.50,+0.60,"13,615"
99/11/17,"51,389,635","3,289,392,041",64.20,64.50,63.60,63.80,-0.70,"13,110"
99/11/18,"39,098,639","2,472,196,460",63.70,63.90,63.00,63.30,-0.50,"8,795"
99/11/19,"23,828,288","1,514,110,594",63.60,64.00,63.00,63.70,+0.40,"6,361"
99/11/22,"25,455,014","1,626,202,406",63.60,64.30,63.20,63.80,+0.10,"7,429"
99/11/23,"31,197,401","1,980,052,805",63.70,63.80,63.30,63.40,-0.40,"7,535"
99/11/24,"29,838,835","1,900,190,249",63.00,64.00,63.00,63.20,-0.20,"6,770"
99/11/25,"35,239,560","2,261,940,415",63.80,64.50,63.50,64.40,+1.20,"10,703"
99/11/26,"34,464,743","2,217,689,791",63.90,64.50,63.90,64.40,0.00,"8,509"
99/11/29,"35,816,781","2,304,258,384",64.60,64.70,63.80,64.30,-0.10,"6,117"
99/11/30,"70,250,069","4,482,529,806",63.80,64.40,63.40,63.40,-0.90,"9,730"
