日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/03/03,"62,467,129","6,706,761,665",108.00,108.00,106.50,108.00,0.00,"10,046"
103/03/04,"48,939,593","5,273,707,058",108.00,108.00,107.50,107.50,-0.50,"9,493"
103/03/05,"55,447,701","6,074,004,809",108.50,110.00,108.50,110.00,+2.50,"16,511"
103/03/06,"72,622,868","8,142,187,484",110.00,113.50,110.00,113.00,+3.00,"18,144"
103/03/07,"66,916,749","7,649,451,186",114.00,115.00,113.50,114.50,+1.50,"17,219"
103/03/10,"38,430,338","4,354,521,623",114.50,114.50,112.50,113.00,-1.50,"9,237"
103/03/11,"29,182,885","3,324,036,739",113.50,114.50,113.50,114.00,+1.00,"9,133"
103/03/12,"18,414,771","2,073,574,352",112.50,113.00,112.00,113.00,-1.00,"5,218"
103/03/13,"59,080,824","6,890,677,534",116.50,117.50,115.50,116.50,+3.50,"16,969"
103/03/14,"47,105,032","5,396,134,366",115.00,115.50,114.00,115.00,-1.50,"12,132"
103/03/17,"33,910,334","3,854,652,365",114.50,115.00,113.00,114.00,-1.00,"8,995"
103/03/18,"37,517,456","4,285,097,984",114.50,115.00,113.50,114.50,+0.50,"7,396"
103/03/19,"35,237,094","4,023,833,316",114.50,115.00,113.50,114.50,0.00,"6,589"
103/03/20,"46,512,209","5,232,891,154",113.00,113.50,112.00,112.00,-2.50,"13,078"
103/03/21,"60,438,012","6,807,696,918",114.00,114.00,112.00,112.50,+0.50,"7,294"
103/03/24,"29,607,569","3,320,400,583",111.50,112.50,111.50,112.50,0.00,"7,098"
103/03/25,"38,070,794","4,291,636,589",111.50,113.50,111.50,113.50,+1.00,"6,933"
103/03/26,"45,234,160","5,211,750,315",115.50,116.00,114.50,115.50,+2.00,"12,860"
103/03/27,"31,399,282","3,609,273,026",114.50,116.00,114.00,116.00,+0.50,"8,641"
103/03/28,"43,794,489","5,107,684,713",116.00,117.50,115.50,117.50,+1.50,"12,521"
103/03/31,"47,146,441","5,550,959,038",118.00,118.50,116.50,118.50,+1.00,"8,839"
