日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/01/02,"40,647,121","4,021,304,950",97.60,99.90,97.10,99.60,+2.60,"14,353"
102/01/03,"44,335,846","4,472,175,100",100.50,102.00,100.00,101.00,+1.40,"12,616"
102/01/04,"39,502,577","3,980,403,777",100.50,101.50,100.00,101.50,+0.50,"10,276"
102/01/07,"42,328,657","4,237,769,552",101.00,101.00,99.10,100.50,-1.00,"9,042"
102/01/08,"31,218,717","3,100,841,808",99.60,100.00,98.90,99.70,-0.80,"9,463"
102/01/09,"26,417,262","2,638,483,776",100.50,100.50,99.20,100.00,+0.30,"7,616"
102/01/10,"41,234,333","4,133,510,035",99.90,101.00,99.50,101.00,+1.00,"8,304"
102/01/11,"22,993,851","2,319,676,468",101.50,101.50,100.50,101.00,0.00,"7,982"
102/01/14,"23,575,867","2,375,656,925",101.00,102.00,100.00,102.00,+1.00,"6,414"
102/01/15,"36,015,126","3,620,754,003",102.00,102.00,99.80,100.50,-1.50,"10,021"
102/01/16,"35,496,359","3,543,926,150",100.50,100.50,99.20,99.20,-1.30,"8,742"
102/01/17,"40,526,293","4,042,971,250",100.50,101.00,98.50,99.30,+0.10,"9,034"
102/01/18,"49,874,215","5,045,047,215",101.50,101.50,100.50,101.50,+2.20,"11,823"
102/01/21,"17,310,236","1,738,509,600",101.00,101.00,100.00,100.50,-1.00,"5,625"
102/01/22,"21,946,618","2,205,121,218",101.00,101.00,99.90,101.00,+0.50,"5,388"
102/01/23,"30,821,432","3,111,421,288",101.50,101.50,100.00,101.00,0.00,"7,292"
102/01/24,"40,653,209","4,059,542,810",100.00,100.50,99.20,99.90,-1.10,"8,257"
102/01/25,"48,674,849","4,801,805,861",99.90,99.90,98.00,99.00,-0.90,"11,885"
102/01/28,"29,190,978","2,893,310,122",98.70,99.50,98.60,99.30,+0.30,"7,200"
102/01/29,"36,060,537","3,624,866,512",100.00,101.50,99.70,101.00,+1.70,"12,071"
102/01/30,"28,862,623","2,923,728,423",102.00,102.00,100.50,101.50,+0.50,"6,963"
102/01/31,"42,489,565","4,266,277,265",100.50,101.50,100.00,101.50,0.00,"6,481"
