日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/05/03,"68,909,160","10,159,653,180",148.00,148.50,146.50,147.50,-2.50,"21,279"
105/05/04,"55,586,383","8,191,113,993",147.00,149.00,146.50,147.00,-0.50,"13,521"
105/05/05,"40,687,466","5,994,815,468",147.50,148.50,146.00,147.50,+0.50,"9,466"
105/05/06,"39,401,142","5,824,459,658",148.50,148.50,147.00,148.00,+0.50,"8,372"
105/05/09,"39,783,802","5,865,540,512",148.50,149.00,146.50,147.50,-0.50,"12,836"
105/05/10,"39,210,189","5,773,106,349",147.00,148.00,146.50,147.00,-0.50,"8,956"
105/05/11,"45,610,564","6,728,618,767",148.50,149.00,146.50,147.00,0.00,"11,477"
105/05/12,"24,008,945","3,525,768,415",147.00,148.00,146.00,146.00,-1.00,"7,183"
105/05/13,"60,713,306","8,748,587,885",145.00,145.50,143.00,144.00,-2.00,"19,508"
105/05/16,"32,239,094","4,658,963,140",143.00,145.50,143.00,144.50,+0.50,"9,667"
105/05/17,"32,716,713","4,782,396,061",145.50,147.00,145.00,147.00,+2.50,"8,501"
105/05/18,"31,106,657","4,552,181,579",146.00,147.00,145.00,147.00,0.00,"9,452"
105/05/19,"35,192,869","5,165,152,743",148.00,148.50,145.50,147.00,0.00,"8,803"
105/05/20,"38,046,045","5,647,033,644",147.50,149.50,147.00,148.50,+1.50,"9,513"
105/05/23,"50,174,359","7,660,606,060",150.50,154.50,149.50,154.00,+5.50,"16,914"
105/05/24,"25,677,620","3,904,883,920",152.50,153.50,151.00,151.00,-3.00,"8,713"
105/05/25,"35,410,557","5,441,691,960",153.50,155.00,152.50,154.50,+3.50,"10,548"
105/05/26,"18,822,152","2,908,894,278",154.50,155.00,153.50,155.00,+0.50,"8,493"
105/05/27,"26,617,621","4,146,288,768",156.00,156.50,154.50,156.50,+1.50,"7,672"
105/05/30,"38,311,828","6,001,068,751",157.00,158.00,155.00,157.00,+0.50,"11,762"
105/05/31,"70,177,201","10,968,771,725",156.50,157.50,155.00,156.50,-0.50,"11,056"
