日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/11/01,"30,216,678","8,998,151,212",299.50,299.50,296.50,299.00,+0.50,"10,241"
108/11/04,"45,155,671","13,767,873,778",302.50,308.00,301.00,307.00,+8.00,"18,475"
108/11/05,"32,253,184","9,965,563,625",307.50,310.50,307.00,310.50,+3.50,"13,698"
108/11/06,"22,149,743","6,864,516,290",309.00,311.50,308.00,311.00,+0.50,"9,660"
108/11/07,"28,453,659","8,769,417,841",310.00,310.00,306.50,309.00,-2.00,"12,277"
108/11/08,"26,230,542","8,040,782,450",308.50,309.00,305.50,305.50,-3.50,"12,740"
108/11/11,"35,285,583","10,660,082,266",305.00,305.00,300.00,301.00,-4.50,"15,246"
108/11/12,"19,016,708","5,774,255,431",302.50,305.00,302.00,305.00,+4.00,"8,957"
108/11/13,"18,422,438","5,583,245,970",303.00,304.00,301.50,304.00,-1.00,"6,039"
108/11/14,"15,734,835","4,776,767,840",304.50,305.00,302.00,303.50,-0.50,"6,219"
108/11/15,"29,038,445","8,891,701,115",305.50,307.50,304.50,307.00,+3.50,"8,672"
108/11/18,"18,741,325","5,796,331,075",308.50,311.00,307.00,311.00,+4.00,"8,420"
108/11/19,"33,096,197","10,365,611,120",312.50,315.00,311.00,315.00,+4.00,"11,121"
108/11/20,"24,538,973","7,681,229,345",314.00,314.00,312.00,313.50,-1.50,"9,143"
108/11/21,"30,163,833","9,329,845,096",309.50,311.00,307.00,311.00,-2.50,"11,638"
108/11/22,"26,492,984","8,188,665,024",310.00,310.50,308.00,309.00,-2.00,"9,407"
108/11/25,"19,855,177","6,133,713,443",310.50,310.50,307.00,307.00,-2.00,"8,067"
108/11/26,"101,916,622","31,332,308,518",310.00,310.50,307.00,307.00,0.00,"10,321"
108/11/27,"18,527,648","5,732,316,828",307.50,311.50,307.50,311.00,+4.00,"7,916"
108/11/28,"19,718,982","6,111,322,584",310.00,312.00,308.50,309.50,-1.50,"9,289"
108/11/29,"32,423,561","9,922,872,967",309.00,309.50,305.00,305.00,-4.50,"15,368"
