日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
99/08/02,"48,140,915","3,009,105,730",62.60,62.80,62.10,62.30,-0.10,"8,897"
99/08/03,"32,996,410","2,046,502,332",62.60,62.60,61.70,62.00,-0.30,"9,639"
99/08/04,"28,406,974","1,760,341,922",62.00,62.20,61.60,62.00,0.00,"4,411"
99/08/05,"22,212,711","1,375,218,257",62.00,62.00,61.80,61.90,-0.10,"5,202"
99/08/06,"62,494,181","3,813,219,841",61.60,61.70,60.60,60.90,-1.00,"14,006"
99/08/09,"57,034,477","3,460,955,800",60.50,60.90,60.40,60.70,-0.20,"10,387"
99/08/10,"63,934,598","3,903,354,778",60.90,61.40,60.80,61.00,+0.30,"8,639"
99/08/11,"28,646,984","1,745,988,028",60.80,61.20,60.70,61.00,0.00,"5,432"
99/08/12,"66,230,095","3,992,616,909",60.20,60.60,60.10,60.20,-0.80,"13,071"
99/08/13,"65,690,790","3,950,320,165",60.20,60.60,59.90,60.10,-0.10,"13,842"
99/08/16,"39,763,920","2,383,387,187",60.00,60.30,59.60,60.30,+0.20,"9,637"
99/08/17,"37,585,192","2,254,197,020",60.50,60.50,59.80,59.80,-0.50,"9,383"
99/08/18,"42,902,370","2,566,048,484",60.00,60.30,59.50,59.60,-0.20,"11,129"
99/08/19,"45,817,044","2,749,146,217",59.50,60.40,59.50,60.10,+0.50,"9,261"
99/08/20,"30,113,055","1,805,986,600",59.80,60.20,59.70,59.90,-0.20,"5,806"
99/08/23,"27,931,672","1,687,142,338",59.90,60.90,59.60,60.10,+0.20,"7,748"
99/08/24,"31,275,724","1,870,787,837",60.00,60.10,59.60,59.60,-0.50,"7,589"
99/08/25,"70,618,754","4,161,601,051",59.40,59.40,58.60,58.70,-0.90,"18,927"
99/08/26,"35,255,969","2,072,404,171",58.60,59.10,58.50,58.80,+0.10,"8,371"
99/08/27,"46,789,464","2,743,486,676",58.70,58.90,58.50,58.80,0.00,"10,393"
99/08/30,"27,638,514","1,638,403,080",59.20,59.60,58.90,59.40,+0.60,"5,922"
99/08/31,"78,362,799","4,596,410,441",59.00,59.00,58.40,58.90,-0.50,"12,393"
