日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/06/01,"45,321,656","3,488,783,299",76.30,77.30,76.30,77.00,+0.30,"12,368"
100/06/02,"61,881,218","4,759,830,178",76.30,77.40,76.30,76.40,-0.60,"11,664"
100/06/03,"36,770,550","2,822,036,850",77.00,77.20,76.10,77.20,+0.80,"7,149"
100/06/07,"41,425,578","3,213,436,992",77.20,78.20,76.60,77.50,+0.30,"11,181"
100/06/08,"58,253,016","4,519,789,810",77.10,78.00,77.10,77.50,0.00,"8,862"
100/06/09,"36,964,778","2,849,471,423",78.00,78.00,76.80,76.90,-0.60,"7,818"
100/06/10,"55,348,517","4,214,876,102",77.00,77.50,75.10,75.30,-1.60,"15,429"
100/06/13,"72,548,035","5,389,059,717",74.50,75.00,73.90,74.70,-0.60,"13,505"
100/06/14,"52,975,332","4,004,129,070",74.50,76.40,74.50,76.20,+1.50,"11,341"
100/06/15,"91,840,464","7,051,595,267",77.00,77.40,76.10,77.00,+0.80,"13,586"
100/06/16,"63,134,906","4,779,979,485",76.00,76.20,75.40,75.50,-1.50,"11,314"
100/06/17,"91,732,005","6,844,046,003",75.00,75.10,74.10,74.20,-1.30,"16,326"
100/06/20,"31,787,173","2,381,029,976",74.60,75.40,74.10,74.90,+0.70,"7,386"
100/06/21,"42,663,024","3,234,102,432",75.40,76.20,75.30,75.90,+1.00,"9,032"
100/06/22,"46,702,856","3,517,723,800",76.30,76.30,74.60,75.00,-0.90,"9,351"
100/06/23,"70,233,153","5,213,627,372",74.70,74.90,73.80,74.20,-0.80,"13,195"
100/06/24,"86,769,132","6,309,240,008",73.60,73.60,71.90,72.90,-1.30,"16,470"
100/06/27,"65,176,171","4,683,848,612",72.00,72.10,71.60,72.00,-0.90,"14,604"
100/06/28,"101,716,180","7,347,339,744",72.10,72.60,71.80,72.50,+0.50,"16,823"
100/06/29,"93,105,765","6,628,947,156",70.90,72.10,70.40,71.40,X0.00,"21,630"
100/06/30,"48,913,227","3,508,412,909",71.40,72.20,71.30,72.20,+0.80,"11,473"
