日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/02/03,"59,711,849","18,782,694,826",315.00,316.50,312.00,315.00,-5.00,"26,483"
109/02/04,"52,208,496","16,882,411,296",319.00,326.00,318.00,325.00,+10.00,"22,587"
109/02/05,"36,601,453","11,985,817,083",329.00,329.50,324.50,327.50,+2.50,"16,656"
109/02/06,"29,659,094","9,803,038,836",329.50,332.50,329.00,332.50,+5.00,"14,246"
109/02/07,"30,055,327","9,869,903,253",330.00,330.50,326.00,328.00,-4.50,"13,075"
109/02/10,"30,814,424","10,024,967,927",321.50,328.00,321.00,327.50,-0.50,"14,825"
109/02/11,"29,062,935","9,629,938,182",330.50,332.50,330.00,331.50,+4.00,"12,766"
109/02/12,"37,612,639","12,593,082,711",333.50,336.00,333.00,335.00,+3.50,"17,394"
109/02/13,"23,217,021","7,805,299,096",338.00,338.00,335.00,335.00,0.00,"12,563"
109/02/14,"18,326,683","6,155,862,838",337.00,337.00,334.50,335.00,0.00,"7,881"
109/02/17,"16,145,079","5,354,339,726",331.50,333.00,330.50,331.50,-3.50,"9,747"
109/02/18,"64,662,604","20,957,801,150",324.50,326.50,322.00,322.00,-9.50,"36,520"
109/02/19,"48,856,218","15,881,609,046",322.50,327.00,322.00,326.50,+4.50,"16,003"
109/02/20,"27,061,736","8,832,642,641",328.00,329.00,325.00,325.50,-1.00,"11,695"
109/02/21,"22,974,534","7,463,007,621",325.50,326.50,323.00,325.00,-0.50,"9,342"
109/02/24,"42,946,680","13,754,512,932",319.50,321.50,319.50,320.00,-5.00,"18,902"
109/02/25,"38,674,011","12,425,785,349",320.00,323.50,317.50,322.00,+2.00,"17,366"
109/02/26,"60,768,362","19,341,695,595",317.00,320.50,316.50,318.50,-3.50,"24,310"
109/02/27,"62,401,927","19,756,146,876",319.00,320.00,315.00,316.00,-2.50,"20,633"
