日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/06/01,"27,743,096","4,386,766,007",156.00,159.00,156.00,159.00,+2.50,"9,500"
105/06/02,"21,999,904","3,500,288,755",159.00,160.00,158.00,159.00,0.00,"7,933"
105/06/03,"32,020,341","5,124,469,706",159.00,160.50,159.00,160.50,+1.50,"10,969"
105/06/04,"2,631,269","420,392,883",160.00,160.00,159.50,160.00,-0.50,"1,428"
105/06/06,"28,898,951","4,651,663,660",161.00,162.00,160.00,161.00,+1.00,"8,667"
105/06/07,"47,573,770","7,726,094,806",161.50,163.50,161.00,162.00,+1.00,"12,269"
105/06/08,"45,587,946","7,522,713,617",164.00,166.00,163.50,165.50,+3.50,"15,173"
105/06/13,"54,689,228","8,843,806,836",161.00,162.50,161.00,162.00,-3.50,"14,466"
105/06/14,"27,823,266","4,508,801,432",161.00,163.00,161.00,162.00,0.00,"10,951"
105/06/15,"29,328,888","4,763,332,856",162.00,163.00,161.00,163.00,+1.00,"9,142"
105/06/16,"36,957,340","5,942,664,024",161.50,162.50,159.50,160.50,-2.50,"7,324"
105/06/17,"31,326,264","5,117,145,004",162.50,164.50,162.00,163.00,+2.50,"9,885"
105/06/20,"24,949,407","4,090,155,341",164.50,165.00,163.00,163.00,0.00,"8,639"
105/06/21,"28,042,486","4,621,986,401",164.00,165.50,163.50,165.50,+2.50,"10,369"
105/06/22,"30,409,069","5,013,175,385",164.50,166.00,163.50,166.00,+0.50,"8,180"
105/06/23,"22,592,551","3,715,357,864",165.50,166.00,164.00,164.00,-2.00,"8,298"
105/06/24,"86,994,060","13,854,488,100",164.00,164.00,154.50,159.00,-5.00,"27,192"
105/06/27,"43,401,750","6,739,714,431",154.50,156.00,154.00,155.50,X0.00,"17,925"
105/06/28,"39,095,886","6,111,752,511",155.50,157.50,155.00,157.00,+1.50,"12,685"
105/06/29,"32,131,574","5,108,302,566",158.50,160.00,158.00,159.00,+2.00,"12,754"
105/06/30,"42,854,433","6,916,567,646",161.00,163.00,159.50,162.50,+3.50,"14,833"
