日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/02/01,"47,222,153","3,635,636,754",77.50,77.70,76.70,77.00,-1.50,"11,945"
101/02/02,"54,065,648","4,139,408,266",77.50,77.50,76.10,76.80,-0.20,"13,604"
101/02/03,"49,361,665","3,748,745,031",76.30,76.40,75.60,76.20,-0.60,"12,987"
101/02/04,"22,960,601","1,751,843,427",76.40,76.70,76.00,76.50,0.30,"6,273"
101/02/06,"47,596,035","3,677,167,919",77.30,77.50,76.60,77.40,0.90,"12,277"
101/02/07,"30,008,591","2,317,938,563",77.50,77.50,76.80,77.40,0.00,"6,097"
101/02/08,"35,600,596","2,750,530,815",77.50,77.50,76.90,77.50,0.10,"9,080"
101/02/09,"70,988,148","5,478,463,961",77.00,78.00,76.50,78.00,0.50,"13,075"
101/02/10,"47,270,213","3,664,264,682",78.00,78.00,76.70,76.90,-1.10,"10,331"
101/02/13,"36,415,470","2,786,463,230",76.40,77.10,76.20,76.60,-0.30,"9,645"
101/02/14,"42,110,292","3,233,673,684",77.10,77.40,76.20,77.30,0.70,"9,112"
101/02/15,"71,500,425","5,588,585,195",77.60,78.50,77.60,78.50,1.20,"15,396"
101/02/16,"59,907,015","4,698,031,555",78.50,78.90,78.00,78.50,0.00,"11,614"
101/02/17,"78,979,635","6,309,497,471",79.50,81.10,79.40,80.00,1.50,"14,200"
101/02/20,"31,810,729","2,546,630,759",80.60,80.80,79.70,80.00,0.00,"6,826"
101/02/21,"28,138,010","2,246,058,190",80.00,80.00,79.30,80.00,0.00,"7,394"
101/02/22,"41,142,793","3,272,417,484",79.90,80.00,79.00,79.70,-0.30,"9,208"
101/02/23,"59,975,057","4,682,232,446",79.00,79.40,77.70,78.10,-1.60,"14,125"
101/02/24,"41,026,074","3,210,715,319",77.50,79.10,77.20,79.10,1.00,"8,549"
101/02/29,"78,339,188","6,287,743,759",80.20,81.10,79.40,81.10,2.00,"18,172"
