日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/06/01,"29,623,649","6,096,361,694",205.00,207.00,204.50,207.00,+4.00,"6,374"
106/06/02,"23,265,323","4,845,442,265",208.50,209.00,207.50,209.00,+2.00,"7,429"
106/06/03,"1,535,230","320,348,914",209.00,209.00,208.00,209.00,0.00,"1,078"
106/06/05,"22,545,164","4,746,962,354",209.50,212.00,209.00,212.00,+3.00,"8,931"
106/06/06,"15,382,025","3,243,804,586",210.50,211.50,210.50,210.50,-1.50,"5,541"
106/06/07,"34,729,326","7,342,424,736",212.00,212.50,210.00,211.50,+1.00,"8,034"
106/06/08,"21,654,488","4,599,496,993",212.00,213.00,211.50,213.00,+1.50,"7,926"
106/06/09,"35,190,159","7,505,851,237",214.50,215.00,212.00,212.00,-1.00,"10,657"
106/06/12,"63,111,746","13,135,046,554",207.00,210.00,207.00,207.50,-4.50,"22,473"
106/06/13,"49,983,303","10,381,567,507",207.00,208.50,206.50,208.00,+0.50,"13,236"
106/06/14,"39,083,899","8,113,132,831",208.50,209.50,206.00,207.00,-1.00,"11,304"
106/06/15,"19,486,457","4,046,560,581",207.50,208.00,207.00,208.00,+1.00,"6,497"
106/06/16,"32,856,536","6,902,455,266",207.50,212.00,207.00,211.50,+3.50,"9,683"
106/06/19,"17,489,571","3,712,290,873",211.00,213.00,210.50,213.00,+1.50,"5,658"
106/06/20,"28,784,100","6,229,988,043",215.00,218.00,214.50,216.50,+3.50,"9,135"
106/06/21,"45,384,482","9,793,828,804",216.00,217.00,214.50,215.50,-1.00,"12,233"
106/06/22,"26,094,649","5,674,049,232",217.00,218.00,216.50,218.00,+2.50,"7,559"
106/06/23,"39,686,091","8,627,393,668",218.00,218.50,217.00,217.00,-1.00,"14,539"
106/06/26,"60,140,797","12,848,925,735",212.00,215.00,212.00,215.00,X0.00,"20,653"
106/06/27,"44,504,785","9,437,315,205",214.00,214.00,211.00,211.50,-3.50,"17,122"
106/06/28,"52,273,921","10,919,812,400",209.50,210.00,208.00,208.50,-3.00,"15,953"
106/06/29,"27,049,234","5,678,566,197",210.50,210.50,208.50,210.00,+1.50,"8,431"
106/06/30,"31,709,978","6,580,047,422",206.50,208.50,206.50,208.50,-1.50,"9,805"
