日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/06/03,"36,687,092","8,651,389,851",235.50,238.50,232.00,238.00,+2.50,"8,857"
108/06/04,"24,443,428","5,745,045,809",237.50,238.00,233.00,233.00,-5.00,"11,779"
108/06/05,"35,901,584","8,461,930,934",238.00,238.00,234.00,235.00,+2.00,"12,064"
108/06/06,"34,651,731","8,008,768,323",231.50,232.00,229.50,232.00,-3.00,"14,723"
108/06/10,"35,521,888","8,442,986,620",237.50,240.00,234.50,240.00,+8.00,"15,588"
108/06/11,"34,691,670","8,448,805,962",240.00,246.00,239.00,244.50,+4.50,"13,157"
108/06/12,"30,409,556","7,469,805,086",244.50,247.50,243.00,246.00,+1.50,"11,457"
108/06/13,"33,731,724","8,136,137,708",242.50,244.00,240.00,240.00,-6.00,"13,552"
108/06/14,"35,403,556","8,396,819,832",238.50,239.50,236.00,236.00,-4.00,"14,911"
108/06/17,"51,692,012","12,043,369,475",231.50,235.00,230.50,233.00,-3.00,"20,943"
108/06/18,"28,798,087","6,758,454,612",234.00,235.50,233.00,235.50,+2.50,"9,681"
108/06/19,"50,234,372","12,181,979,568",242.50,244.00,240.50,244.00,+8.50,"20,528"
108/06/20,"39,717,291","9,697,726,719",242.00,245.50,241.00,245.00,+1.00,"13,879"
108/06/21,"62,136,304","15,398,139,830",248.00,248.50,246.00,248.50,+3.50,"19,049"
108/06/24,"43,460,507","10,476,936,660",241.00,242.00,240.00,241.00,X0.00,"17,780"
108/06/25,"29,735,283","7,118,002,390",241.00,241.50,237.00,238.50,-2.50,"11,130"
108/06/26,"28,770,041","6,757,991,717",235.00,236.50,234.00,234.50,-4.00,"13,535"
108/06/27,"42,007,834","10,063,332,494",236.00,241.50,236.00,240.50,+6.00,"14,983"
108/06/28,"28,085,212","6,715,488,371",241.50,241.50,238.00,239.00,-1.50,"8,987"
