日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/05/04,"30,868,640","4,548,281,580",148.50,148.50,146.00,147.50,+0.50,"8,598"
104/05/05,"27,789,400","4,083,589,300",147.50,148.00,146.00,147.00,-0.50,"6,502"
104/05/06,"18,824,208","2,765,471,076",145.50,148.00,145.50,147.50,+0.50,"6,477"
104/05/07,"21,908,150","3,209,664,442",146.00,147.50,146.00,146.50,-1.00,"5,816"
104/05/08,"20,035,646","2,938,305,595",146.00,147.50,146.00,146.50,0.00,"7,730"
104/05/11,"20,402,529","3,020,441,292",149.00,149.00,147.00,148.50,+2.00,"6,385"
104/05/12,"24,956,498","3,687,151,073",147.00,148.50,147.00,147.50,-1.00,"6,593"
104/05/13,"19,437,537","2,880,697,082",147.50,149.00,147.00,148.00,+0.50,"5,694"
104/05/14,"39,888,654","5,860,602,872",148.00,148.50,146.00,146.00,-2.00,"12,300"
104/05/15,"24,831,890","3,627,515,848",147.00,147.00,145.00,146.50,+0.50,"8,186"
104/05/18,"26,212,375","3,823,751,806",147.00,147.00,145.00,146.50,0.00,"7,178"
104/05/19,"26,321,396","3,852,118,475",145.50,147.50,145.00,146.50,0.00,"9,418"
104/05/20,"26,984,912","3,949,956,564",146.50,147.00,146.00,146.50,0.00,"10,516"
104/05/21,"41,286,686","5,995,895,156",146.00,146.50,144.50,145.50,-1.00,"12,871"
104/05/22,"22,103,852","3,229,666,392",146.00,147.00,145.00,145.50,0.00,"6,813"
104/05/25,"16,323,218","2,396,692,046",146.50,147.50,145.50,147.50,+2.00,"5,998"
104/05/26,"16,069,726","2,368,218,823",148.50,148.50,146.50,146.50,-1.00,"6,148"
104/05/27,"24,257,941","3,536,266,849",145.50,147.00,145.00,145.00,-1.50,"6,869"
104/05/28,"36,704,395","5,388,568,653",147.00,147.50,146.00,147.00,+2.00,"10,259"
104/05/29,"61,983,862","9,053,910,953",147.00,147.50,145.50,146.00,-1.00,"8,252"
