日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
109/03/02,"86,372,942","26,864,484,400",308.00,317.00,308.00,311.00,-5.00,"35,320"
109/03/03,"55,169,411","17,534,766,696",318.50,320.00,316.00,317.50,+6.50,"20,713"
109/03/04,"44,745,146","14,304,795,666",322.00,322.00,317.00,320.50,+3.00,"16,118"
109/03/05,"38,223,525","12,392,618,100",325.00,326.00,323.00,323.00,+2.50,"15,107"
109/03/06,"52,807,760","16,733,485,610",320.00,320.50,315.00,315.00,-8.00,"24,175"
109/03/09,"88,633,277","27,236,002,054",307.50,310.00,305.50,305.50,-9.50,"44,882"
109/03/10,"74,869,130","22,727,941,511",301.50,309.00,301.00,307.00,+1.50,"30,268"
109/03/11,"64,923,710","19,913,151,529",309.00,310.50,302.00,302.00,-5.00,"27,176"
109/03/12,"114,173,351","33,544,278,206",299.00,299.00,287.00,294.00,-8.00,"56,989"
109/03/13,"151,268,148","42,448,997,546",275.00,294.00,272.50,290.00,-4.00,"71,990"
109/03/16,"103,933,228","29,343,288,916",285.00,291.00,275.50,276.50,-13.50,"51,292"
109/03/17,"122,409,651","32,936,712,540",265.00,276.50,265.00,268.00,-8.50,"57,123"
109/03/18,"118,620,643","31,555,231,792",269.50,272.50,260.00,260.00,-8.00,"53,985"
109/03/19,"160,811,697","39,559,889,553",252.00,253.00,235.50,248.00,X0.00,"77,302"
109/03/20,"159,179,726","42,110,816,042",258.50,270.00,256.00,270.00,+22.00,"69,829"
109/03/23,"76,963,709","19,851,467,203",257.00,262.50,252.00,255.00,-15.00,"41,621"
109/03/24,"82,377,933","22,207,033,614",268.00,274.00,266.00,267.50,+12.50,"41,077"
109/03/25,"80,514,199","22,368,633,590",276.50,280.00,274.00,277.00,+9.50,"40,932"
109/03/26,"54,189,633","15,108,299,935",279.50,280.00,275.50,280.00,+3.00,"27,648"
109/03/27,"69,320,306","19,324,060,590",284.00,286.00,273.00,273.00,-7.00,"36,025"
109/03/30,"53,403,956","14,205,364,184",263.50,269.00,262.50,267.50,-5.50,"27,779"
109/03/31,"53,901,923","14,712,557,472",273.00,274.00,269.50,274.00,+6.50,"20,343"
