日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
100/01/03,"35,747,205","2,541,551,155",71.50,71.60,70.80,71.10,+0.10,"7,394"
100/01/04,"36,048,199","2,567,399,929",71.00,71.60,70.80,71.20,+0.10,"8,813"
100/01/05,"54,327,088","3,811,818,734",70.90,71.10,69.60,69.80,-1.40,"12,673"
100/01/06,"46,802,332","3,295,606,915",69.80,71.00,69.70,71.00,+1.20,"8,619"
100/01/07,"170,328,819","12,335,418,871",71.90,73.00,71.90,72.50,+1.50,"23,691"
100/01/10,"69,703,894","5,110,967,768",73.00,74.20,72.60,74.20,+1.70,"16,369"
100/01/11,"82,758,806","6,162,045,858",74.10,74.90,73.80,74.50,+0.30,"16,810"
100/01/12,"53,637,687","4,014,372,696",74.70,75.00,74.70,74.90,+0.40,"10,433"
100/01/13,"93,105,337","6,938,412,487",75.10,75.30,74.20,74.60,-0.30,"12,512"
100/01/14,"29,817,293","2,220,104,622",74.40,74.80,74.10,74.80,+0.20,"5,767"
100/01/17,"67,400,276","5,092,053,375",75.40,75.90,75.30,75.80,+1.00,"11,899"
100/01/18,"57,357,186","4,373,750,537",75.50,77.40,75.20,76.80,+1.00,"13,917"
100/01/19,"87,297,730","6,768,302,794",76.90,78.30,76.60,78.00,+1.20,"19,410"
100/01/20,"43,718,267","3,341,141,503",77.00,77.00,76.10,76.40,-1.60,"14,962"
100/01/21,"81,475,611","6,091,444,279",74.00,75.20,74.00,74.60,-1.80,"15,460"
100/01/24,"46,169,039","3,467,457,893",75.20,75.40,74.60,75.30,+0.70,"8,248"
100/01/25,"50,794,623","3,826,117,525",75.90,75.90,74.90,75.00,-0.30,"9,000"
100/01/26,"66,830,494","4,989,976,065",74.60,75.20,74.30,74.60,-0.40,"11,664"
100/01/27,"69,892,004","5,251,216,072",74.90,75.40,74.80,75.20,+0.60,"13,786"
100/01/28,"110,404,458","8,379,115,848",75.20,76.90,74.90,76.30,+1.10,"22,572"
