日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/01/05,"32,214,177","4,459,516,134",140.50,140.50,137.50,139.50,-1.50,"9,377"
104/01/06,"67,649,997","9,104,346,055",137.50,137.50,133.00,133.50,-6.00,"26,240"
104/01/07,"43,886,007","5,887,797,145",133.50,135.00,133.50,134.00,+0.50,"14,735"
104/01/08,"42,551,468","5,839,710,584",136.50,138.00,136.00,138.00,+4.00,"12,327"
104/01/09,"61,920,268","8,308,394,250",135.00,135.50,133.00,134.00,-4.00,"24,470"
104/01/12,"30,402,705","4,031,933,265",132.50,133.50,132.00,132.00,-2.00,"11,823"
104/01/13,"38,093,830","5,032,758,490",131.00,133.00,130.50,132.50,+0.50,"12,537"
104/01/14,"49,447,397","6,480,574,787",132.50,133.00,130.00,130.00,-2.50,"18,536"
104/01/15,"40,996,781","5,409,019,683",131.50,133.00,131.50,131.50,+1.50,"10,987"
104/01/16,"129,035,714","17,798,427,458",140.00,140.00,136.00,137.00,+5.50,"33,344"
104/01/19,"50,175,501","6,946,057,848",138.50,139.50,137.50,139.00,+2.00,"15,694"
104/01/20,"33,795,629","4,668,853,302",139.00,139.00,137.50,138.00,-1.00,"10,489"
104/01/21,"77,292,890","10,851,391,010",139.50,141.00,139.50,141.00,+3.00,"22,304"
104/01/22,"45,654,028","6,420,329,920",141.50,142.00,139.50,140.00,-1.00,"12,880"
104/01/23,"82,359,856","11,860,880,764",142.50,145.00,142.50,145.00,+5.00,"24,817"
104/01/26,"46,941,337","6,773,046,328",145.50,145.50,143.50,145.00,0.00,"12,366"
104/01/27,"53,362,680","7,766,942,038",145.50,147.00,144.50,147.00,+2.00,"13,505"
104/01/28,"48,373,268","7,070,390,708",146.50,147.00,145.50,146.50,-0.50,"13,048"
104/01/29,"36,887,636","5,304,459,221",144.00,145.00,143.00,143.50,-3.00,"10,970"
104/01/30,"44,413,182","6,309,920,080",145.00,145.50,141.00,141.00,-2.50,"12,509"
