日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
99/03/01,"65,860,360","3,910,413,197",59.50,59.90,58.20,59.60,+0.80,"14,348"
99/03/02,"54,451,553","3,269,667,531",60.50,60.50,59.50,59.90,+0.30,"13,024"
99/03/03,"34,984,387","2,093,549,040",59.60,60.10,59.60,60.00,+0.10,"5,904"
99/03/04,"54,471,642","3,220,104,005",59.80,59.80,58.40,59.20,-0.80,"13,969"
99/03/05,"60,054,500","3,606,334,057",59.80,60.40,59.60,60.40,+1.20,"12,880"
99/03/08,"44,396,339","2,704,346,592",60.90,61.20,60.60,61.20,+0.80,"11,378"
99/03/09,"31,475,924","1,924,797,115",61.20,61.40,60.80,61.30,+0.10,"6,949"
99/03/10,"30,588,530","1,870,897,516",61.30,61.40,60.80,61.40,+0.10,"6,050"
99/03/11,"30,381,134","1,864,708,630",61.60,61.80,61.20,61.40,0.00,"6,607"
99/03/12,"69,392,867","4,236,637,111",61.40,61.50,60.60,60.80,-0.60,"9,260"
99/03/15,"41,567,794","2,503,666,271",61.30,61.30,59.80,59.80,-1.00,"8,294"
99/03/16,"29,927,456","1,791,764,421",60.10,60.20,59.70,59.70,-0.10,"7,444"
99/03/17,"69,118,250","4,174,403,125",60.50,60.90,59.90,60.50,+0.80,"10,228"
99/03/18,"70,256,871","4,238,210,166",60.10,60.60,60.00,60.40,-0.10,"10,353"
99/03/19,"46,018,065","2,758,221,800",60.00,60.30,59.70,60.00,-0.40,"12,648"
99/03/22,"47,084,489","2,782,670,724",59.60,59.60,58.80,59.00,-1.00,"14,854"
99/03/23,"51,751,303","3,093,844,050",59.50,60.10,59.50,59.60,+0.60,"10,645"
99/03/24,"48,661,236","2,940,235,842",60.10,60.80,60.10,60.60,+1.00,"10,606"
99/03/25,"64,155,258","3,908,737,600",60.90,61.50,60.20,61.50,+0.90,"13,334"
99/03/26,"81,172,895","4,989,163,519",61.30,62.00,60.30,62.00,+0.50,"16,419"
99/03/29,"37,559,622","2,333,337,564",62.00,62.30,61.70,62.20,+0.20,"9,423"
99/03/30,"30,055,532","1,865,717,231",62.40,62.40,61.70,62.20,0.00,"7,639"
99/03/31,"39,288,879","2,433,883,486",62.20,62.20,61.50,61.50,-0.70,"6,916"
