日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
110/12/01,"30,119,408","18,021,861,252",596.00,603.00,594.00,600.00,+4.00,"15,695"
110/12/02,"48,720,976","29,780,012,954",605.00,615.00,602.00,615.00,+15.00,"40,629"
110/12/03,"27,571,974","16,798,271,782",614.00,614.00,606.00,608.00,-7.00,"16,197"
110/12/06,"24,474,913","14,740,969,839",603.00,609.00,600.00,600.00,-8.00,"19,139"
110/12/07,"21,105,883","12,704,452,330",602.00,607.00,597.00,607.00,+7.00,"22,160"
110/12/08,"22,194,708","13,490,034,097",614.00,614.00,602.00,602.00,-5.00,"15,634"
110/12/09,"12,467,833","7,554,386,680",606.00,608.00,602.00,608.00,+6.00,"9,231"
110/12/10,"11,371,659","6,874,539,365",605.00,608.00,602.00,605.00,-3.00,"9,215"
110/12/13,"17,994,933","10,887,156,003",609.00,610.00,601.00,601.00,-4.00,"12,503"
110/12/14,"22,997,961","13,757,424,386",598.00,600.00,597.00,599.00,-2.00,"21,324"
110/12/15,"22,419,040","13,420,958,112",597.00,601.00,596.00,600.00,+1.00,"19,195"
110/12/16,"22,151,282","13,370,280,179",605.00,605.00,601.00,605.00,X0.00,"15,515"
110/12/17,"30,319,495","18,339,763,894",601.00,607.00,599.00,607.00,+2.00,"11,667"
110/12/20,"22,381,761","13,446,342,438",607.00,607.00,598.00,598.00,-9.00,"18,943"
110/12/21,"17,669,559","10,560,361,874",597.00,600.00,595.00,597.00,-1.00,"17,336"
110/12/22,"10,127,887","6,067,689,422",598.00,601.00,598.00,600.00,+3.00,"8,238"
110/12/23,"16,910,501","10,238,270,336",607.00,608.00,602.00,606.00,+6.00,"12,888"
110/12/24,"12,008,673","7,276,331,245",606.00,609.00,604.00,604.00,-2.00,"10,444"
110/12/27,"16,771,900","10,193,462,167",604.00,610.00,604.00,606.00,+2.00,"16,637"
110/12/28,"35,156,339","21,569,506,434",610.00,615.00,610.00,615.00,+9.00,"36,241"
110/12/29,"25,604,320","15,788,043,027",615.00,619.00,614.00,616.00,+1.00,"28,804"
110/12/30,"20,522,055","12,654,016,133",619.00,620.00,615.00,615.00,-1.00,"15,565"
