日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
107/08/01,"29,777,161","7,375,488,342",247.00,248.00,246.50,248.00,+2.00,"11,667"
107/08/02,"22,775,110","5,611,725,541",249.00,249.50,243.50,244.50,-3.50,"10,343"
107/08/03,"25,165,097","6,205,758,662",246.00,248.00,245.00,247.00,+2.50,"9,585"
107/08/06,"22,364,568","5,487,396,854",245.00,247.00,244.00,245.50,-1.50,"9,732"
107/08/07,"24,352,418","5,922,738,042",245.00,245.50,241.50,241.50,-4.00,"9,665"
107/08/08,"24,382,432","6,011,480,272",245.00,247.50,244.50,247.50,+6.00,"10,247"
107/08/09,"15,128,655","3,740,736,404",247.00,248.00,246.00,247.00,-0.50,"7,127"
107/08/10,"16,125,492","3,961,311,040",246.50,247.00,244.50,245.00,-2.00,"6,558"
107/08/13,"17,881,194","4,302,280,285",241.50,243.00,239.00,240.50,-4.50,"9,875"
107/08/14,"17,488,913","4,262,753,253",245.00,245.00,242.50,243.50,+3.00,"7,415"
107/08/15,"19,236,321","4,642,117,523",244.50,244.50,239.50,241.50,-2.00,"8,920"
107/08/16,"19,155,966","4,587,260,340",238.00,241.50,238.00,239.00,-2.50,"9,397"
107/08/17,"19,634,474","4,707,354,383",239.50,241.00,239.00,239.50,+0.50,"6,680"
107/08/20,"17,014,437","4,068,729,103",239.50,240.00,238.00,239.50,0.00,"6,640"
107/08/21,"13,871,127","3,328,215,657",239.00,241.00,238.50,241.00,+1.50,"5,474"
107/08/22,"12,679,240","3,063,201,922",241.50,242.50,240.50,242.00,+1.00,"5,009"
107/08/23,"17,216,240","4,200,671,070",243.00,244.50,243.00,244.50,+2.50,"5,660"
107/08/24,"15,446,943","3,772,959,070",245.50,246.00,243.00,243.50,-1.00,"5,099"
107/08/27,"15,579,299","3,825,736,755",246.00,246.50,244.50,245.00,+1.50,"7,858"
107/08/28,"40,410,531","10,075,613,779",248.50,250.00,248.00,249.50,+4.50,"16,881"
107/08/29,"57,633,182","14,784,556,456",253.50,259.00,253.50,259.00,+9.50,"25,668"
107/08/30,"52,622,808","13,914,404,873",264.50,268.00,262.50,263.50,+4.50,"22,862"
107/08/31,"70,000,506","17,920,548,387",257.50,259.00,254.00,256.00,-7.50,"19,019"
