日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
101/06/01,"66,924,957","5,410,039,204",81.70,81.70,79.90,79.90,-5.20,"20,094"
101/06/04,"66,008,677","5,061,652,729",76.50,77.10,76.10,76.50,-3.40,"17,321"
101/06/05,"37,616,524","2,925,430,438",77.50,78.20,77.20,78.20,+1.70,"10,668"
101/06/06,"33,715,255","2,628,717,790",78.20,78.60,77.50,77.80,-0.40,"8,374"
101/06/07,"47,699,974","3,776,662,681",79.40,79.80,78.60,79.80,+2.00,"12,257"
101/06/08,"35,987,916","2,798,411,257",77.00,78.70,77.00,77.90,-1.90,"12,274"
101/06/11,"40,596,219","3,250,467,846",79.90,80.50,79.60,80.40,+2.50,"11,595"
101/06/12,"38,319,000","3,037,170,300",78.50,79.80,78.50,79.40,-1.00,"10,382"
101/06/13,"32,284,438","2,582,027,840",80.80,80.80,79.50,80.00,+0.60,"7,296"
101/06/14,"31,161,642","2,482,608,247",80.00,80.20,79.10,79.20,-0.80,"6,853"
101/06/15,"89,900,246","7,069,334,862",79.20,79.50,78.10,78.10,-1.10,"10,517"
101/06/18,"33,737,589","2,717,873,270",80.00,81.00,80.00,80.80,+2.70,"11,204"
101/06/19,"28,910,805","2,320,950,184",80.90,80.90,80.00,80.50,-0.30,"8,163"
101/06/20,"35,326,100","2,859,663,098",81.30,81.60,80.50,81.60,+1.10,"8,809"
101/06/21,"27,063,632","2,180,167,468",80.50,81.00,80.30,80.60,-1.00,"6,980"
101/06/22,"31,117,704","2,497,597,034",80.00,81.00,79.90,80.10,-0.50,"7,911"
101/06/25,"40,786,634","3,248,322,883",80.80,80.80,79.10,79.60,-0.50,"7,472"
101/06/26,"42,391,395","3,335,561,563",79.00,79.10,78.30,78.70,-0.90,"10,670"
101/06/27,"32,770,862","2,587,645,713",78.30,79.50,78.20,79.30,+0.60,"6,339"
101/06/28,"33,113,977","2,646,449,622",80.00,80.30,79.50,79.90,+0.60,"7,637"
101/06/29,"50,919,122","4,096,917,828",79.60,81.30,79.30,81.30,+1.40,"10,327"
