日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
108/04/01,"35,330,656","8,758,161,220",251.00,251.00,245.00,245.50,0.00,"13,292"
108/04/02,"25,189,053","6,226,523,038",249.50,249.50,246.00,246.00,+0.50,"9,171"
108/04/03,"28,581,323","7,075,597,562",249.00,249.00,246.50,246.50,+0.50,"8,067"
108/04/08,"46,426,821","11,682,512,762",251.00,253.00,250.50,253.00,+6.50,"16,430"
108/04/09,"22,745,674","5,760,337,782",253.00,254.00,252.00,254.00,+1.00,"8,323"
108/04/10,"33,174,934","8,403,528,302",253.00,254.50,252.00,254.00,0.00,"9,992"
108/04/11,"25,146,840","6,347,861,680",253.00,254.00,251.50,252.00,-2.00,"8,284"
108/04/12,"13,888,148","3,496,444,666",251.50,253.00,251.00,252.00,0.00,"4,931"
108/04/15,"17,257,002","4,403,988,510",255.00,256.00,254.00,255.50,+3.50,"6,739"
108/04/16,"20,231,648","5,185,697,928",257.00,257.00,255.50,257.00,+1.50,"7,676"
108/04/17,"39,037,191","10,202,504,410",260.00,263.00,259.50,261.50,+4.50,"13,486"
108/04/18,"48,525,490","12,836,006,732",264.00,266.00,263.50,264.50,+3.00,"12,208"
108/04/19,"47,698,699","12,712,409,558",269.00,269.50,263.50,264.50,0.00,"14,431"
108/04/22,"24,967,393","6,635,995,145",266.50,267.50,265.00,266.00,+1.50,"8,527"
108/04/23,"26,251,847","7,017,363,629",266.50,268.00,266.00,268.00,+2.00,"9,394"
108/04/24,"37,386,755","10,044,241,090",270.00,270.00,267.50,269.00,+1.00,"9,687"
108/04/25,"36,572,455","9,800,038,536",268.50,269.00,267.00,267.50,-1.50,"7,331"
108/04/26,"51,743,804","13,459,329,059",262.00,263.00,257.50,260.00,-7.50,"16,674"
108/04/29,"32,651,618","8,477,117,257",260.00,262.00,258.50,259.50,-0.50,"10,407"
108/04/30,"40,446,419","10,484,399,861",260.00,260.50,258.00,259.00,-0.50,"10,939"
