日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
99/06/01,"28,375,043","1,693,571,037",59.90,60.00,59.20,59.80,-0.40,"6,226"
99/06/02,"35,323,855","2,116,301,888",59.80,60.40,59.30,59.80,0.00,"8,627"
99/06/03,"49,528,536","3,011,804,844",60.80,61.00,60.50,60.80,+1.00,"9,507"
99/06/04,"42,722,087","2,593,295,558",60.50,61.00,60.20,61.00,+0.20,"8,388"
99/06/07,"70,649,054","4,176,382,384",59.70,59.70,58.70,59.20,-1.80,"13,147"
99/06/08,"40,431,068","2,376,891,912",58.90,59.20,58.40,58.50,-0.70,"7,778"
99/06/09,"46,104,845","2,704,079,846",58.40,59.00,58.30,58.60,+0.10,"9,355"
99/06/10,"28,817,238","1,713,397,898",59.80,59.80,58.80,59.40,+0.80,"6,818"
99/06/11,"42,325,183","2,550,183,392",60.20,60.50,60.00,60.50,+1.10,"10,428"
99/06/14,"44,942,360","2,747,038,920",60.90,61.40,60.90,61.10,+0.60,"11,658"
99/06/15,"37,547,033","2,306,145,419",61.30,61.90,60.70,61.40,+0.30,"9,450"
99/06/17,"62,015,957","3,848,586,894",62.00,62.30,61.70,62.10,+0.70,"15,990"
99/06/18,"46,332,963","2,891,306,694",62.40,62.70,61.80,62.70,+0.60,"13,592"
99/06/21,"68,409,797","4,336,348,911",63.10,63.70,63.10,63.30,+0.60,"16,863"
99/06/22,"33,389,957","2,099,475,321",63.30,63.30,62.60,62.60,-0.70,"6,657"
99/06/23,"37,195,840","2,312,250,380",62.00,62.50,62.00,62.10,-0.50,"9,160"
99/06/24,"35,361,329","2,190,425,890",62.10,62.20,61.70,62.00,-0.10,"4,937"
99/06/25,"30,579,700","1,882,338,037",61.50,61.90,61.30,61.40,-0.60,"7,418"
99/06/28,"20,546,533","1,261,547,520",61.20,61.70,61.10,61.70,+0.30,"6,131"
99/06/29,"47,953,458","2,956,036,238",62.00,62.60,61.00,61.00,-0.70,"11,072"
99/06/30,"58,319,672","3,530,248,519",60.30,61.00,60.30,60.60,-0.40,"10,737"
