日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
99/12/01,"58,436,751","3,757,027,201",63.80,64.60,63.80,64.60,+1.20,"11,510"
99/12/02,"88,027,127","5,805,770,321",65.00,66.40,64.90,66.20,+1.60,"22,785"
99/12/03,"130,917,340","8,902,402,620",66.80,70.00,66.70,68.30,+2.10,"32,016"
99/12/06,"58,841,593","4,053,926,413",68.90,69.50,68.40,68.50,+0.20,"14,842"
99/12/07,"59,039,512","4,014,164,116",68.50,68.60,67.60,68.00,-0.50,"12,467"
99/12/08,"47,351,126","3,222,609,021",68.60,68.70,67.80,68.00,0.00,"10,085"
99/12/09,"91,627,105","6,392,717,942",69.00,70.10,68.80,70.00,+2.00,"23,501"
99/12/10,"32,865,475","2,286,354,688",69.60,69.90,69.30,69.70,-0.30,"7,316"
99/12/13,"38,255,713","2,659,379,895",70.00,70.40,69.00,69.40,-0.30,"9,002"
99/12/14,"58,489,659","4,040,656,094",69.90,69.90,68.70,69.00,-0.40,"11,466"
99/12/15,"57,589,685","4,006,673,200",68.60,70.10,68.50,70.00,+1.00,"11,925"
99/12/16,"66,209,125","4,701,959,177",70.00,71.60,69.80,71.20,+1.20,"15,793"
99/12/17,"111,499,233","8,145,175,666",72.00,75.00,71.60,72.90,+1.70,"28,863"
99/12/20,"93,319,672","6,674,936,912",73.00,73.00,70.90,71.20,-1.70,"16,128"
99/12/21,"63,310,149","4,504,047,465",71.50,71.60,70.80,71.30,+0.10,"8,535"
99/12/22,"27,073,200","1,922,771,300",71.10,71.60,70.70,71.20,-0.10,"7,441"
99/12/23,"35,614,804","2,527,957,184",71.80,71.80,70.70,71.00,-0.20,"9,110"
99/12/24,"56,586,878","4,008,439,117",71.00,71.00,70.50,70.80,-0.20,"4,883"
99/12/27,"45,211,396","3,182,737,933",70.80,70.80,70.00,70.70,-0.10,"6,189"
99/12/28,"36,610,483","2,592,330,584",70.90,71.00,70.60,70.90,+0.20,"6,975"
99/12/29,"40,414,979","2,845,810,408",70.80,70.80,70.20,70.60,-0.30,"8,366"
99/12/30,"55,579,081","3,913,465,496",70.60,70.80,70.10,70.60,0.00,"8,588"
99/12/31,"143,761,763","10,247,046,473",70.50,72.30,70.30,71.00,+0.40,"15,792"
