日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
99/09/01,"38,480,944","2,275,095,819",59.30,59.30,58.70,59.10,+0.20,"7,891"
99/09/02,"27,402,187","1,635,515,189",60.00,60.10,59.40,59.50,+0.40,"6,503"
99/09/03,"38,339,687","2,286,774,014",59.30,59.90,59.30,59.80,+0.30,"7,973"
99/09/06,"28,120,682","1,695,573,054",60.40,60.50,60.10,60.50,+0.70,"7,054"
99/09/07,"20,268,099","1,221,660,750",60.50,60.60,60.10,60.20,-0.30,"5,050"
99/09/08,"67,149,343","3,989,663,098",59.60,59.90,58.90,59.30,-0.90,"10,807"
99/09/09,"21,237,766","1,262,199,437",59.70,59.70,59.20,59.50,+0.20,"4,532"
99/09/10,"32,650,022","1,936,583,927",59.50,59.70,59.10,59.30,-0.20,"6,418"
99/09/13,"86,955,739","5,245,116,545",59.60,60.90,59.40,60.90,+1.60,"18,219"
99/09/14,"33,545,438","2,043,198,357",61.20,61.20,60.70,61.00,+0.10,"7,645"
99/09/15,"42,375,833","2,578,469,821",61.20,61.20,60.50,61.20,+0.20,"8,420"
99/09/16,"27,918,807","1,696,027,586",60.80,61.00,60.50,60.50,-0.70,"7,168"
99/09/17,"49,430,481","3,016,907,971",61.00,61.40,60.60,61.20,+0.70,"11,195"
99/09/20,"66,009,939","4,076,808,393",61.50,62.00,61.30,62.00,+0.80,"13,469"
99/09/21,"32,745,842","2,027,253,964",62.30,62.30,61.60,61.80,-0.20,"6,658"
99/09/23,"106,308,218","6,406,005,561",60.90,60.90,59.90,60.00,-1.80,"25,218"
99/09/24,"60,417,416","3,615,130,376",59.70,60.20,59.60,60.10,+0.10,"13,208"
99/09/27,"60,795,573","3,684,157,429",60.80,60.80,60.40,60.70,+0.60,"12,777"
99/09/28,"48,385,337","2,949,053,151",60.70,61.20,60.60,61.00,+0.30,"10,294"
99/09/29,"79,797,090","4,911,597,857",61.50,61.90,61.00,61.50,+0.50,"15,774"
99/09/30,"59,691,920","3,688,449,409",61.70,62.00,61.60,62.00,+0.50,"9,875"
