日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/07/01,"33,330,373","4,704,327,416",140.00,142.50,139.00,141.00,+0.50,"9,303"
104/07/02,"24,309,420","3,434,751,403",140.50,142.00,140.50,141.50,+0.50,"6,836"
104/07/03,"17,091,230","2,414,975,440",141.50,142.50,140.00,142.50,+1.00,"6,179"
104/07/06,"20,683,912","2,913,509,592",141.00,141.50,140.50,140.50,-2.00,"7,067"
104/07/07,"26,545,982","3,750,582,962",141.00,142.00,140.50,140.50,0.00,"8,780"
104/07/08,"52,066,084","7,229,638,176",140.50,141.00,138.00,138.00,-2.50,"15,496"
104/07/09,"53,784,773","7,323,598,974",134.00,138.00,134.00,136.50,-1.50,"12,715"
104/07/13,"35,404,791","4,886,264,549",137.00,139.50,137.00,138.50,+2.00,"11,386"
104/07/14,"27,574,220","3,833,141,080",139.50,140.50,138.00,138.50,0.00,"7,319"
104/07/15,"23,485,780","3,254,659,920",139.00,139.50,138.00,138.50,0.00,"8,278"
104/07/16,"37,250,129","5,121,828,673",140.00,140.00,135.50,136.50,-2.00,"11,167"
104/07/17,"55,848,153","7,769,816,420",138.00,140.00,138.00,140.00,+3.50,"14,284"
104/07/20,"27,906,576","3,902,530,824",141.50,142.00,138.50,139.00,-1.00,"11,095"
104/07/21,"21,857,010","3,068,308,230",141.00,141.50,139.50,140.50,+1.50,"5,806"
104/07/22,"27,408,864","3,802,971,061",139.00,139.50,138.00,139.00,-1.50,"9,026"
104/07/23,"38,176,255","5,216,033,345",137.00,137.50,136.00,136.00,-3.00,"11,509"
104/07/24,"39,062,686","5,342,465,602",138.00,138.00,136.00,137.00,+1.00,"10,517"
104/07/27,"45,080,466","6,060,338,122",135.00,135.50,134.00,134.00,-3.00,"13,816"
104/07/28,"35,777,744","4,833,495,065",135.00,136.50,134.00,134.00,0.00,"9,966"
104/07/29,"30,500,205","4,119,983,712",135.00,136.00,134.50,135.50,+1.50,"7,453"
104/07/30,"37,085,996","5,121,289,968",136.00,139.00,136.00,138.50,+3.00,"10,767"
104/07/31,"40,479,318","5,626,919,922",140.50,140.50,137.50,139.50,+1.00,"9,383"
