日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
103/02/05,"147,198,405","14,922,299,001",102.00,102.00,100.50,100.50,-4.50,"37,866"
103/02/06,"73,840,243","7,540,841,366",101.00,103.00,101.00,102.00,+1.50,"16,321"
103/02/07,"54,185,812","5,628,604,948",103.50,104.50,103.00,104.00,+2.00,"14,854"
103/02/10,"26,243,521","2,725,145,903",104.00,104.50,103.00,103.00,-1.00,"7,897"
103/02/11,"23,523,880","2,436,083,720",104.50,105.00,104.00,104.50,+1.50,"6,947"
103/02/12,"25,305,882","2,661,441,170",105.00,105.50,104.50,105.00,+0.50,"7,138"
103/02/13,"19,625,423","2,067,832,915",105.00,106.00,105.00,105.00,0.00,"5,781"
103/02/14,"42,737,744","4,578,772,108",106.50,107.50,106.50,107.50,+2.50,"14,580"
103/02/17,"34,368,373","3,714,458,464",108.00,108.50,107.50,108.50,+1.00,"11,664"
103/02/18,"22,289,965","2,403,989,204",108.50,108.50,107.50,108.00,-0.50,"5,778"
103/02/19,"28,886,535","3,102,602,484",108.00,108.00,107.00,108.00,0.00,"7,006"
103/02/20,"28,469,515","3,029,358,090",106.50,107.00,106.00,106.50,-1.50,"6,646"
103/02/21,"31,505,340","3,381,313,380",107.00,107.50,107.00,107.50,+1.00,"7,819"
103/02/24,"32,057,819","3,435,891,697",107.50,108.00,106.00,107.00,-0.50,"6,992"
103/02/25,"34,350,129","3,685,266,810",107.50,108.00,106.50,108.00,+1.00,"6,570"
103/02/26,"34,982,996","3,762,870,072",107.50,108.00,107.00,107.50,-0.50,"5,182"
103/02/27,"49,352,141","5,323,712,132",107.50,108.00,107.50,108.00,+0.50,"7,531"
