日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
102/10/01,"22,927,118","2,325,091,268",100.50,102.50,100.50,101.50,+1.00,"5,825"
102/10/02,"14,707,576","1,512,762,735",103.50,103.50,102.00,103.00,+1.50,"5,617"
102/10/03,"50,840,661","5,340,048,052",103.50,106.00,103.00,105.00,+2.00,"14,268"
102/10/04,"21,986,837","2,291,309,445",104.50,105.00,103.50,104.00,-1.00,"5,554"
102/10/07,"24,399,946","2,513,633,238",103.50,104.00,102.00,103.00,-1.00,"5,290"
102/10/08,"35,150,548","3,674,048,146",103.50,105.50,103.00,105.00,+2.00,"5,955"
102/10/09,"26,186,338","2,740,679,712",104.00,105.50,103.00,105.00,0.00,"5,570"
102/10/11,"59,435,121","6,324,314,706",105.00,107.50,105.00,106.50,+1.50,"14,696"
102/10/14,"18,800,943","1,986,474,649",106.50,106.50,105.00,105.00,-1.50,"5,172"
102/10/15,"21,681,637","2,311,916,289",106.50,107.00,106.00,107.00,+2.00,"5,043"
102/10/16,"19,077,342","2,035,487,538",108.00,108.00,106.00,106.00,-1.00,"5,610"
102/10/17,"28,186,591","3,025,093,891",107.50,108.00,107.00,107.00,+1.00,"7,058"
102/10/18,"60,125,471","6,569,127,705",108.50,110.00,108.50,110.00,+3.00,"16,771"
102/10/21,"41,327,324","4,564,211,140",111.00,111.50,109.50,110.00,0.00,"9,241"
102/10/22,"39,837,171","4,417,862,980",110.00,111.50,109.50,111.50,+1.50,"8,828"
102/10/23,"23,057,730","2,551,942,600",111.00,111.50,110.00,111.00,-0.50,"5,675"
102/10/24,"21,570,336","2,359,165,210",109.00,110.00,108.50,110.00,-1.00,"7,246"
102/10/25,"37,244,499","4,000,380,973",108.50,109.00,106.50,107.00,-3.00,"11,658"
102/10/28,"21,241,672","2,317,241,248",108.00,109.50,107.50,109.50,+2.50,"5,634"
102/10/29,"21,531,323","2,344,396,207",108.50,109.50,108.00,109.50,0.00,"4,061"
102/10/30,"16,768,421","1,836,449,949",109.00,110.00,109.00,110.00,+0.50,"4,443"
102/10/31,"23,098,870","2,520,404,080",108.50,109.50,108.00,109.50,-0.50,"4,626"
