日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
105/08/01,"34,703,892","6,112,481,446",175.00,177.00,174.50,177.00,+4.50,"11,713"
105/08/02,"15,366,106","2,707,287,048",177.50,177.50,175.50,176.00,-1.00,"6,097"
105/08/03,"21,652,236","3,745,324,328",172.50,174.00,172.00,172.50,-3.50,"8,267"
105/08/04,"14,292,159","2,481,942,916",173.00,174.50,172.50,174.50,+2.00,"4,503"
105/08/05,"25,803,777","4,555,686,581",175.00,177.50,174.00,177.00,+2.50,"8,212"
105/08/08,"16,241,757","2,882,438,800",178.00,178.00,176.50,178.00,+1.00,"5,032"
105/08/09,"16,443,465","2,940,137,770",178.50,179.50,177.00,178.50,+0.50,"6,767"
105/08/10,"19,307,662","3,453,612,114",179.00,179.50,178.00,179.50,+1.00,"5,979"
105/08/11,"28,216,223","4,982,106,809",177.50,178.00,175.50,176.50,-3.00,"9,250"
105/08/12,"23,986,752","4,264,514,880",178.50,178.50,177.00,177.50,+1.00,"7,860"
105/08/15,"13,660,192","2,438,220,101",178.50,179.00,177.50,179.00,+1.50,"4,907"
105/08/16,"34,284,274","6,042,810,224",178.00,179.00,175.00,175.50,-3.50,"10,692"
105/08/17,"24,169,622","4,272,164,742",177.00,177.50,176.00,177.00,+1.50,"8,245"
105/08/18,"27,899,726","4,897,229,556",176.00,176.50,175.00,176.00,-1.00,"9,690"
105/08/19,"23,496,710","4,116,962,848",177.00,177.50,174.00,174.50,-1.50,"8,233"
105/08/22,"21,822,066","3,765,989,158",173.00,174.00,171.50,173.00,-1.50,"7,785"
105/08/23,"21,467,596","3,742,518,814",174.00,175.00,173.50,174.00,+1.00,"6,651"
105/08/24,"12,532,486","2,182,702,578",175.00,175.50,173.50,173.50,-0.50,"4,272"
105/08/25,"23,973,648","4,223,271,748",175.00,177.00,174.50,177.00,+3.50,"8,613"
105/08/26,"15,804,932","2,788,761,532",175.00,177.00,175.00,177.00,0.00,"4,529"
105/08/29,"16,967,254","2,980,249,547",175.00,177.00,174.00,176.50,-0.50,"5,102"
105/08/30,"19,752,234","3,452,895,298",176.00,176.50,174.00,174.50,-2.00,"5,559"
105/08/31,"42,461,245","7,408,331,135",176.50,177.00,174.50,176.00,+1.50,"6,850"
