日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
106/10/02,"28,360,551","6,233,064,680",219.50,220.50,218.50,220.50,+4.00,"10,605"
106/10/03,"38,330,938","8,497,244,691",219.00,223.00,219.00,222.50,+2.00,"12,703"
106/10/05,"25,397,939","5,691,251,336",222.00,225.50,222.00,224.50,+2.00,"8,601"
106/10/06,"16,040,516","3,604,683,862",225.00,225.50,223.50,224.50,0.00,"7,612"
106/10/11,"67,649,562","15,633,206,754",226.50,233.50,226.50,233.00,+8.50,"20,879"
106/10/12,"44,176,186","10,450,920,432",235.00,237.50,234.50,237.50,+4.50,"16,490"
106/10/13,"23,145,071","5,465,540,327",237.50,237.50,234.50,237.50,0.00,"10,507"
106/10/16,"20,673,072","4,906,963,355",237.50,238.00,236.00,238.00,+0.50,"6,764"
106/10/17,"17,652,304","4,171,891,244",238.00,238.00,235.00,235.50,-2.50,"6,336"
106/10/18,"28,970,850","6,901,364,183",239.50,239.50,237.00,237.50,+2.00,"10,330"
106/10/19,"23,481,776","5,636,769,464",239.50,241.50,239.00,239.00,+1.50,"9,033"
106/10/20,"27,056,035","6,456,386,670",238.00,239.50,237.50,237.50,-1.50,"7,206"
106/10/23,"15,959,559","3,820,927,681",239.00,240.00,238.50,239.00,+1.50,"6,686"
106/10/24,"16,100,570","3,842,463,252",240.00,240.00,238.00,238.00,-1.00,"6,034"
106/10/25,"17,205,187","4,099,505,436",238.50,239.00,237.50,238.00,0.00,"5,808"
106/10/26,"12,959,717","3,069,618,429",237.00,238.00,236.00,236.00,-2.00,"4,947"
106/10/27,"18,040,541","4,304,460,160",237.50,240.00,237.50,239.00,+3.00,"5,715"
106/10/30,"30,241,990","7,358,619,170",242.00,245.00,241.50,243.00,+4.00,"10,609"
106/10/31,"22,582,013","5,497,062,659",243.50,245.00,241.50,243.00,0.00,"8,176"
