日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
99/07/01,"65,215,602","3,917,847,600",60.60,60.60,59.90,60.00,-0.60,"11,886"
99/07/02,"67,300,030","4,058,264,146",60.00,60.70,60.00,60.30,+0.30,"10,712"
99/07/05,"88,484,101","5,409,265,768",60.30,61.80,60.30,61.40,+1.10,"15,359"
99/07/06,"69,857,079","4,143,340,431",58.90,59.90,58.80,59.90,X0.00,"14,958"
99/07/07,"59,168,632","3,516,068,670",59.80,59.90,59.20,59.50,-0.40,"10,431"
99/07/08,"50,379,965","3,027,614,105",60.10,60.40,59.70,60.40,+0.90,"9,111"
99/07/09,"38,073,744","2,295,841,823",60.40,60.50,59.90,60.40,0.00,"8,611"
99/07/12,"44,197,990","2,662,156,142",60.60,60.60,59.80,59.80,-0.60,"8,805"
99/07/13,"37,486,904","2,242,020,118",59.90,60.20,59.50,59.60,-0.20,"9,828"
99/07/14,"59,847,471","3,617,931,840",60.40,60.70,60.20,60.40,+0.80,"9,353"
99/07/15,"36,838,970","2,224,531,683",60.40,60.50,60.10,60.30,-0.10,"5,909"
99/07/16,"29,941,025","1,798,001,526",60.50,60.50,59.80,59.90,-0.40,"4,878"
99/07/19,"63,786,786","3,864,605,011",59.50,61.30,59.40,61.10,+1.20,"11,661"
99/07/20,"53,963,801","3,317,924,014",61.30,61.80,61.00,61.50,+0.40,"12,720"
99/07/21,"41,276,599","2,549,921,982",61.90,61.90,61.50,61.80,+0.30,"8,493"
99/07/22,"45,329,604","2,808,591,552",61.90,62.30,61.30,62.00,+0.20,"10,533"
99/07/23,"66,046,064","4,149,839,590",62.60,63.00,62.40,62.80,+0.80,"17,678"
99/07/26,"27,031,638","1,695,835,426",63.00,63.10,62.30,62.60,-0.20,"6,090"
99/07/27,"21,055,224","1,320,652,728",63.00,63.00,62.30,62.50,-0.10,"5,328"
99/07/28,"27,030,920","1,696,253,315",62.30,63.00,62.20,63.00,+0.50,"7,567"
99/07/29,"38,609,914","2,426,681,515",63.00,63.00,62.60,63.00,0.00,"8,544"
99/07/30,"43,621,564","2,697,569,176",62.40,62.40,61.40,62.40,-0.60,"12,911"
