日期,成交股數,成交金額,開盤價,最高價,最低價,收盤價,漲跌價差,成交筆數
104/04/01,"39,056,191","5,643,680,541",145.00,145.00,143.50,144.00,-1.50,"11,700"
104/04/02,"52,174,388","7,651,261,176",145.00,148.00,144.50,147.00,+3.00,"15,545"
104/04/07,"34,901,698","5,106,814,058",146.50,147.50,145.00,146.00,-1.00,"9,240"
104/04/08,"49,474,198","7,132,875,065",145.50,146.00,143.00,143.00,-3.00,"14,640"
104/04/09,"47,243,108","6,801,837,297",144.00,145.50,143.00,143.00,0.00,"14,341"
104/04/10,"33,908,579","4,948,520,786",146.00,147.00,145.00,147.00,+4.00,"13,442"
104/04/13,"26,427,202","3,876,943,634",146.50,147.50,146.00,147.00,0.00,"10,892"
104/04/14,"41,702,197","6,021,009,775",145.00,145.50,143.50,144.00,-3.00,"15,801"
104/04/15,"71,626,316","10,214,833,004",143.50,144.50,141.50,143.00,-1.00,"24,704"
104/04/16,"55,563,272","8,114,893,484",145.00,147.00,144.50,147.00,+4.00,"20,084"
104/04/17,"79,007,681","11,301,095,708",143.00,144.00,142.50,142.50,-4.50,"29,078"
104/04/20,"43,593,805","6,220,438,078",142.00,144.00,141.50,143.00,+0.50,"9,856"
104/04/21,"40,892,605","5,824,163,035",142.00,143.50,141.50,142.50,-0.50,"10,238"
104/04/22,"40,631,875","5,844,788,500",143.50,145.00,143.00,143.50,+1.00,"12,231"
104/04/23,"47,851,742","7,010,815,563",145.50,147.00,145.00,147.00,+3.50,"18,425"
104/04/24,"135,458,464","20,467,883,674",149.00,152.50,148.50,152.50,+5.50,"35,056"
104/04/27,"58,112,934","8,802,544,948",153.00,153.00,150.00,151.50,-1.00,"14,169"
104/04/28,"43,295,538","6,563,481,738",153.50,153.50,150.50,151.50,0.00,"12,673"
104/04/29,"37,440,139","5,582,483,598",150.00,151.00,148.00,148.50,-3.00,"11,220"
104/04/30,"48,982,979","7,212,381,413",147.00,148.50,146.50,147.00,-1.50,"13,793"
